technology_nm,array_dim,chiplet_size,workload,batch_size,flops,execution_time_s,energy_j,power_w,cycle_count,throughput
7,128x128,64x64,llama_3_8b,32,2.001e+06,8.370e+03,1.574e+00,1.289e-05,8.370e+11,2.391e+02
7,128x256,64x64,llama_3_8b,32,1.001e+06,5.435e+03,9.711e-01,2.577e-05,5.435e+11,1.841e+02
7,128x256,32x32,llama_3_8b,32,1.001e+06,5.435e+03,7.465e-01,2.277e-05,5.435e+11,1.841e+02
7,128x512,32x32,llama_3_8b,32,5.003e+05,3.971e+03,5.136e-01,4.555e-05,3.971e+11,1.260e+02
7,128x512,64x64,llama_3_8b,32,5.003e+05,3.971e+03,7.662e-01,5.155e-05,3.971e+11,1.260e+02
7,256x256,64x64,llama_3_8b,32,2.001e+06,5.435e+03,1.491e+00,4.550e-05,5.435e+11,3.682e+02
7,256x256,32x32,llama_3_8b,32,2.001e+06,5.435e+03,1.266e+00,4.250e-05,5.435e+11,3.682e+02
7,256x512,32x32,llama_3_8b,32,1.001e+06,3.971e+03,7.736e-01,8.500e-05,3.971e+11,2.520e+02
7,512x512,32x32,llama_3_8b,32,2.001e+06,3.971e+03,1.294e+00,1.639e-04,3.971e+11,5.039e+02
7,512x512,64x64,llama_3_8b,32,2.001e+06,3.971e+03,1.546e+00,1.699e-04,3.971e+11,5.039e+02
7,256x512,64x64,llama_3_8b,32,1.001e+06,3.971e+03,1.026e+00,9.100e-05,3.971e+11,2.520e+02
7,256x512,64x64,llama_3_8b,64,2.001e+06,1.187e+04,1.954e+00,9.100e-05,1.187e+12,1.686e+02
7,512x512,64x64,llama_3_8b,64,4.002e+06,1.187e+04,2.994e+00,1.699e-04,1.187e+12,3.373e+02
7,512x512,32x32,llama_3_8b,64,4.002e+06,1.187e+04,2.538e+00,1.639e-04,1.187e+12,3.373e+02
7,256x512,32x32,llama_3_8b,64,2.001e+06,1.187e+04,1.498e+00,8.500e-05,1.187e+12,1.686e+02
7,256x256,32x32,llama_3_8b,64,4.002e+06,1.364e+04,2.589e+00,4.250e-05,1.364e+12,2.935e+02
7,256x256,64x64,llama_3_8b,64,4.002e+06,1.364e+04,3.094e+00,4.550e-05,1.364e+12,2.935e+02
7,128x512,64x64,llama_3_8b,64,1.001e+06,1.187e+04,1.434e+00,5.155e-05,1.187e+12,8.432e+01
7,128x512,32x32,llama_3_8b,64,1.001e+06,1.187e+04,9.778e-01,4.555e-05,1.187e+12,8.432e+01
7,128x256,32x32,llama_3_8b,64,2.001e+06,1.364e+04,1.549e+00,2.277e-05,1.364e+12,1.468e+02
7,128x256,64x64,llama_3_8b,64,2.001e+06,1.364e+04,2.054e+00,2.577e-05,1.364e+12,1.468e+02
7,128x128,64x64,llama_3_8b,64,4.002e+06,1.727e+04,3.205e+00,1.289e-05,1.727e+12,2.317e+02
7,128x128,32x32,llama_3_8b,64,4.002e+06,1.727e+04,2.646e+00,1.139e-05,1.727e+12,2.317e+02
7,64x512,32x32,llama_3_8b,64,5.003e+05,1.187e+04,7.178e-01,2.582e-05,1.187e+12,4.216e+01
7,64x512,64x64,llama_3_8b,64,5.003e+05,1.187e+04,1.174e+00,3.182e-05,1.187e+12,4.216e+01
7,64x256,64x64,llama_3_8b,64,1.001e+06,1.364e+04,1.534e+00,1.591e-05,1.364e+12,7.338e+01
7,64x256,32x32,llama_3_8b,64,1.001e+06,1.364e+04,1.029e+00,1.291e-05,1.364e+12,7.338e+01
7,64x128,32x32,llama_3_8b,64,2.001e+06,1.727e+04,1.606e+00,6.456e-06,1.727e+12,1.159e+02
7,64x128,64x64,llama_3_8b,64,2.001e+06,1.727e+04,2.165e+00,7.956e-06,1.727e+12,1.159e+02
7,64x64,64x64,llama_3_8b,64,4.002e+06,2.462e+04,3.705e+00,3.978e-06,2.462e+12,1.626e+02
7,64x64,32x32,llama_3_8b,64,4.002e+06,2.462e+04,2.900e+00,3.228e-06,2.462e+12,1.626e+02
7,32x32,32x32,llama_3_8b,64,4.002e+06,5.833e+04,3.480e+00,9.976e-07,5.833e+12,6.862e+01
7,32x32,16x16,llama_3_8b,64,4.002e+06,5.833e+04,2.795e+00,8.101e-07,5.833e+12,6.862e+01
7,64x64,16x16,llama_3_8b,64,4.002e+06,2.462e+04,2.497e+00,2.853e-06,2.462e+12,1.626e+02
7,64x128,16x16,llama_3_8b,64,2.001e+06,1.727e+04,1.327e+00,5.706e-06,1.727e+12,1.159e+02
7,64x256,16x16,llama_3_8b,64,1.001e+06,1.364e+04,7.762e-01,1.141e-05,1.364e+12,7.338e+01
7,64x512,16x16,llama_3_8b,64,5.003e+05,1.187e+04,4.898e-01,2.282e-05,1.187e+12,4.216e+01
7,128x128,16x16,llama_3_8b,64,4.002e+06,1.727e+04,2.367e+00,1.064e-05,1.727e+12,2.317e+02
7,128x256,16x16,llama_3_8b,64,2.001e+06,1.364e+04,1.296e+00,2.127e-05,1.364e+12,1.468e+02
7,128x512,16x16,llama_3_8b,64,1.001e+06,1.187e+04,7.498e-01,4.255e-05,1.187e+12,8.432e+01
7,256x256,16x16,llama_3_8b,64,4.002e+06,1.364e+04,2.336e+00,4.100e-05,1.364e+12,2.935e+02
7,256x512,16x16,llama_3_8b,64,2.001e+06,1.187e+04,1.270e+00,8.200e-05,1.187e+12,1.686e+02
7,512x512,16x16,llama_3_8b,64,4.002e+06,1.187e+04,2.310e+00,1.609e-04,1.187e+12,3.373e+02
7,512x512,16x16,llama_3_8b,128,8.005e+06,4.198e+04,4.595e+00,1.609e-04,4.198e+12,1.907e+02
7,256x512,16x16,llama_3_8b,128,4.002e+06,4.198e+04,2.515e+00,8.200e-05,4.198e+12,9.534e+01
7,256x256,16x16,llama_3_8b,128,8.005e+06,4.311e+04,4.660e+00,4.100e-05,4.311e+12,1.857e+02
7,128x512,16x16,llama_3_8b,128,2.001e+06,4.198e+04,1.475e+00,4.255e-05,4.198e+12,4.767e+01
7,128x256,16x16,llama_3_8b,128,4.002e+06,4.311e+04,2.580e+00,2.127e-05,4.311e+12,9.284e+01
7,128x128,16x16,llama_3_8b,128,8.005e+06,4.806e+04,4.809e+00,1.064e-05,4.806e+12,1.665e+02
7,64x512,16x16,llama_3_8b,128,1.001e+06,4.198e+04,9.549e-01,2.282e-05,4.198e+12,2.384e+01
7,64x256,16x16,llama_3_8b,128,2.001e+06,4.311e+04,1.540e+00,1.141e-05,4.311e+12,4.642e+01
7,64x128,16x16,llama_3_8b,128,4.002e+06,4.806e+04,2.729e+00,5.706e-06,4.806e+12,8.327e+01
7,32x32,16x16,llama_3_8b,128,8.005e+06,1.328e+05,5.614e+00,8.101e-07,1.328e+13,6.029e+01
7,64x64,16x16,llama_3_8b,128,8.005e+06,6.720e+04,5.036e+00,2.853e-06,6.720e+12,1.191e+02
7,64x64,32x32,llama_3_8b,128,8.005e+06,6.720e+04,5.884e+00,3.228e-06,6.720e+12,1.191e+02
7,32x32,32x32,llama_3_8b,128,8.005e+06,1.328e+05,7.010e+00,9.976e-07,1.328e+13,6.029e+01
7,64x64,64x64,llama_3_8b,128,8.005e+06,6.720e+04,7.578e+00,3.978e-06,6.720e+12,1.191e+02
7,64x128,64x64,llama_3_8b,128,4.002e+06,4.806e+04,4.632e+00,7.956e-06,4.806e+12,8.327e+01
7,64x128,32x32,llama_3_8b,128,4.002e+06,4.806e+04,3.364e+00,6.456e-06,4.806e+12,8.327e+01
7,64x256,32x32,llama_3_8b,128,2.001e+06,4.311e+04,2.033e+00,1.291e-05,4.311e+12,4.642e+01
7,64x256,64x64,llama_3_8b,128,2.001e+06,4.311e+04,3.019e+00,1.591e-05,4.311e+12,4.642e+01
7,64x512,64x64,llama_3_8b,128,1.001e+06,4.198e+04,2.249e+00,3.182e-05,4.198e+12,2.384e+01
7,64x512,32x32,llama_3_8b,128,1.001e+06,4.198e+04,1.386e+00,2.582e-05,4.198e+12,2.384e+01
7,128x128,32x32,llama_3_8b,128,8.005e+06,4.806e+04,5.443e+00,1.139e-05,4.806e+12,1.665e+02
7,128x128,64x64,llama_3_8b,128,8.005e+06,4.806e+04,6.712e+00,1.289e-05,4.806e+12,1.665e+02
7,128x256,64x64,llama_3_8b,128,4.002e+06,4.311e+04,4.059e+00,2.577e-05,4.311e+12,9.284e+01
7,128x256,32x32,llama_3_8b,128,4.002e+06,4.311e+04,3.073e+00,2.277e-05,4.311e+12,9.284e+01
7,128x512,32x32,llama_3_8b,128,2.001e+06,4.198e+04,1.906e+00,4.555e-05,4.198e+12,4.767e+01
7,128x512,64x64,llama_3_8b,128,2.001e+06,4.198e+04,2.769e+00,5.155e-05,4.198e+12,4.767e+01
7,256x256,64x64,llama_3_8b,128,8.005e+06,4.311e+04,6.138e+00,4.550e-05,4.311e+12,1.857e+02
7,256x256,32x32,llama_3_8b,128,8.005e+06,4.311e+04,5.153e+00,4.250e-05,4.311e+12,1.857e+02
7,256x512,32x32,llama_3_8b,128,4.002e+06,4.198e+04,2.946e+00,8.500e-05,4.198e+12,9.534e+01
7,512x512,32x32,llama_3_8b,128,8.005e+06,4.198e+04,5.026e+00,1.639e-04,4.198e+12,1.907e+02
7,512x512,64x64,llama_3_8b,128,8.005e+06,4.198e+04,5.889e+00,1.699e-04,4.198e+12,1.907e+02
7,256x512,64x64,llama_3_8b,128,4.002e+06,4.198e+04,3.809e+00,9.100e-05,4.198e+12,9.534e+01
16,256x512,64x64,llama_3_8b,128,4.002e+06,4.198e+04,6.528e+00,6.089e-03,4.198e+12,9.534e+01
16,512x512,64x64,llama_3_8b,128,8.005e+06,4.198e+04,8.865e+00,1.080e-02,4.198e+12,1.907e+02
16,512x512,32x32,llama_3_8b,128,8.005e+06,4.198e+04,6.772e+00,1.012e-02,4.198e+12,1.907e+02
16,256x512,32x32,llama_3_8b,128,4.002e+06,4.198e+04,4.435e+00,5.405e-03,4.198e+12,9.534e+01
16,256x256,32x32,llama_3_8b,128,8.005e+06,4.311e+04,7.075e+00,2.703e-03,4.311e+12,1.857e+02
16,256x256,64x64,llama_3_8b,128,8.005e+06,4.311e+04,9.467e+00,3.045e-03,4.311e+12,1.857e+02
16,128x512,64x64,llama_3_8b,128,2.001e+06,4.198e+04,5.360e+00,3.732e-03,4.198e+12,4.767e+01
16,128x512,32x32,llama_3_8b,128,2.001e+06,4.198e+04,3.266e+00,3.048e-03,4.198e+12,4.767e+01
16,128x256,32x32,llama_3_8b,128,4.002e+06,4.311e+04,4.738e+00,1.524e-03,4.311e+12,9.284e+01
16,128x256,64x64,llama_3_8b,128,4.002e+06,4.311e+04,7.130e+00,1.866e-03,4.311e+12,9.284e+01
16,128x128,64x64,llama_3_8b,128,8.005e+06,4.806e+04,1.085e+01,9.331e-04,4.806e+12,1.665e+02
16,128x128,32x32,llama_3_8b,128,8.005e+06,4.806e+04,7.770e+00,7.621e-04,4.806e+12,1.665e+02
16,64x512,32x32,llama_3_8b,128,1.001e+06,4.198e+04,2.682e+00,1.870e-03,4.198e+12,2.384e+01
16,64x512,64x64,llama_3_8b,128,1.001e+06,4.198e+04,4.776e+00,2.554e-03,4.198e+12,2.384e+01
16,64x256,64x64,llama_3_8b,128,2.001e+06,4.311e+04,5.962e+00,1.277e-03,4.311e+12,4.642e+01
16,64x256,32x32,llama_3_8b,128,2.001e+06,4.311e+04,3.569e+00,9.349e-04,4.311e+12,4.642e+01
16,64x128,32x32,llama_3_8b,128,4.002e+06,4.806e+04,5.433e+00,4.675e-04,4.806e+12,8.327e+01
16,64x128,64x64,llama_3_8b,128,4.002e+06,4.806e+04,8.513e+00,6.385e-04,4.806e+12,8.327e+01
16,64x64,64x64,llama_3_8b,128,8.005e+06,6.720e+04,1.293e+01,3.192e-04,6.720e+12,1.191e+02
16,64x64,32x32,llama_3_8b,128,8.005e+06,6.720e+04,8.820e+00,2.337e-04,6.720e+12,1.191e+02
16,64x64,16x16,llama_3_8b,128,8.005e+06,6.720e+04,6.763e+00,1.910e-04,6.720e+12,1.191e+02
16,64x128,16x16,llama_3_8b,128,4.002e+06,4.806e+04,3.893e+00,3.819e-04,4.806e+12,8.327e+01
16,64x256,16x16,llama_3_8b,128,2.001e+06,4.311e+04,2.373e+00,7.639e-04,4.311e+12,4.642e+01
16,64x512,16x16,llama_3_8b,128,1.001e+06,4.198e+04,1.635e+00,1.528e-03,4.198e+12,2.384e+01
16,128x128,16x16,llama_3_8b,128,8.005e+06,4.806e+04,6.230e+00,6.766e-04,4.806e+12,1.665e+02
16,128x256,16x16,llama_3_8b,128,4.002e+06,4.311e+04,3.541e+00,1.353e-03,4.311e+12,9.284e+01
16,128x512,16x16,llama_3_8b,128,2.001e+06,4.198e+04,2.219e+00,2.706e-03,4.198e+12,4.767e+01
16,256x256,16x16,llama_3_8b,128,8.005e+06,4.311e+04,5.878e+00,2.532e-03,4.311e+12,1.857e+02
16,256x512,16x16,llama_3_8b,128,4.002e+06,4.198e+04,3.388e+00,5.063e-03,4.198e+12,9.534e+01
16,512x512,16x16,llama_3_8b,128,8.005e+06,4.198e+04,5.725e+00,9.777e-03,4.198e+12,1.907e+02
16,512x512,16x16,llama_3_8b,64,4.002e+06,1.187e+04,2.892e+00,9.777e-03,1.187e+12,3.373e+02
16,256x512,16x16,llama_3_8b,64,2.001e+06,1.187e+04,1.724e+00,5.063e-03,1.187e+12,1.686e+02
16,256x256,16x16,llama_3_8b,64,4.002e+06,1.364e+04,2.954e+00,2.532e-03,1.364e+12,2.935e+02
16,128x512,16x16,llama_3_8b,64,1.001e+06,1.187e+04,1.140e+00,2.706e-03,1.187e+12,8.432e+01
16,128x256,16x16,llama_3_8b,64,2.001e+06,1.364e+04,1.786e+00,1.353e-03,1.364e+12,1.468e+02
16,64x256,16x16,llama_3_8b,64,1.001e+06,1.364e+04,1.201e+00,7.639e-04,1.364e+12,7.338e+01
16,64x512,16x16,llama_3_8b,64,5.003e+05,1.187e+04,8.475e-01,1.528e-03,1.187e+12,4.216e+01
16,64x512,16x16,llama_3_8b,32,2.501e+05,3.971e+03,4.537e-01,1.528e-03,3.971e+11,6.299e+01
16,64x256,16x16,llama_3_8b,32,5.003e+05,5.435e+03,5.668e-01,7.639e-04,5.435e+11,9.205e+01
16,128x256,16x16,llama_3_8b,32,1.001e+06,5.435e+03,8.589e-01,1.353e-03,5.435e+11,1.841e+02
16,128x512,16x16,llama_3_8b,32,5.003e+05,3.971e+03,5.998e-01,2.706e-03,3.971e+11,1.260e+02
16,256x512,16x16,llama_3_8b,32,1.001e+06,3.971e+03,8.919e-01,5.063e-03,3.971e+11,2.520e+02
16,512x512,16x16,llama_3_8b,32,2.001e+06,3.971e+03,1.476e+00,9.777e-03,3.971e+11,5.039e+02
16,256x256,16x16,llama_3_8b,32,2.001e+06,5.435e+03,1.443e+00,2.532e-03,5.435e+11,3.682e+02
16,256x256,32x32,llama_3_8b,32,2.001e+06,5.435e+03,1.716e+00,2.703e-03,5.435e+11,3.682e+02
16,256x256,64x64,llama_3_8b,32,2.001e+06,5.435e+03,2.261e+00,3.045e-03,5.435e+11,3.682e+02
16,256x512,64x64,llama_3_8b,32,1.001e+06,3.971e+03,1.812e+00,6.089e-03,3.971e+11,2.520e+02
16,256x512,32x32,llama_3_8b,32,1.001e+06,3.971e+03,1.199e+00,5.405e-03,3.971e+11,2.520e+02
16,512x512,32x32,llama_3_8b,32,2.001e+06,3.971e+03,1.783e+00,1.012e-02,3.971e+11,5.039e+02
16,512x512,64x64,llama_3_8b,32,2.001e+06,3.971e+03,2.396e+00,1.080e-02,3.971e+11,5.039e+02
16,128x512,64x64,llama_3_8b,32,5.003e+05,3.971e+03,1.520e+00,3.732e-03,3.971e+11,1.260e+02
16,128x512,32x32,llama_3_8b,32,5.003e+05,3.971e+03,9.064e-01,3.048e-03,3.971e+11,1.260e+02
16,128x256,32x32,llama_3_8b,32,1.001e+06,5.435e+03,1.132e+00,1.524e-03,5.435e+11,1.841e+02
16,128x256,64x64,llama_3_8b,32,1.001e+06,5.435e+03,1.677e+00,1.866e-03,5.435e+11,1.841e+02
16,64x256,64x64,llama_3_8b,32,5.003e+05,5.435e+03,1.385e+00,1.277e-03,5.435e+11,9.205e+01
16,64x256,32x32,llama_3_8b,32,5.003e+05,5.435e+03,8.395e-01,9.349e-04,5.435e+11,9.205e+01
16,64x512,32x32,llama_3_8b,32,2.501e+05,3.971e+03,7.604e-01,1.870e-03,3.971e+11,6.299e+01
16,64x512,64x64,llama_3_8b,32,2.501e+05,3.971e+03,1.374e+00,2.554e-03,3.971e+11,6.299e+01
16,64x512,64x64,llama_3_8b,64,5.003e+05,1.187e+04,2.508e+00,2.554e-03,1.187e+12,4.216e+01
16,64x512,32x32,llama_3_8b,64,5.003e+05,1.187e+04,1.401e+00,1.870e-03,1.187e+12,4.216e+01
16,64x256,32x32,llama_3_8b,64,1.001e+06,1.364e+04,1.815e+00,9.349e-04,1.364e+12,7.338e+01
16,64x256,64x64,llama_3_8b,64,1.001e+06,1.364e+04,3.041e+00,1.277e-03,1.364e+12,7.338e+01
16,128x256,64x64,llama_3_8b,64,2.001e+06,1.364e+04,3.625e+00,1.866e-03,1.364e+12,1.468e+02
16,128x256,32x32,llama_3_8b,64,2.001e+06,1.364e+04,2.399e+00,1.524e-03,1.364e+12,1.468e+02
16,128x512,32x32,llama_3_8b,64,1.001e+06,1.187e+04,1.693e+00,3.048e-03,1.187e+12,8.432e+01
16,128x512,64x64,llama_3_8b,64,1.001e+06,1.187e+04,2.800e+00,3.732e-03,1.187e+12,8.432e+01
16,256x512,64x64,llama_3_8b,64,2.001e+06,1.187e+04,3.384e+00,6.089e-03,1.187e+12,1.686e+02
16,256x512,32x32,llama_3_8b,64,2.001e+06,1.187e+04,2.277e+00,5.405e-03,1.187e+12,1.686e+02
16,512x512,32x32,llama_3_8b,64,4.002e+06,1.187e+04,3.446e+00,1.012e-02,1.187e+12,3.373e+02
16,512x512,64x64,llama_3_8b,64,4.002e+06,1.187e+04,4.553e+00,1.080e-02,1.187e+12,3.373e+02
16,256x256,64x64,llama_3_8b,64,4.002e+06,1.364e+04,4.793e+00,3.045e-03,1.364e+12,2.935e+02
16,256x256,32x32,llama_3_8b,64,4.002e+06,1.364e+04,3.567e+00,2.703e-03,1.364e+12,2.935e+02
16,128x128,32x32,llama_3_8b,64,4.002e+06,1.727e+04,3.701e+00,7.621e-04,1.727e+12,2.317e+02
16,128x128,64x64,llama_3_8b,64,4.002e+06,1.727e+04,5.058e+00,9.331e-04,1.727e+12,2.317e+02
16,64x128,64x64,llama_3_8b,64,2.001e+06,1.727e+04,3.889e+00,6.385e-04,1.727e+12,1.159e+02
16,64x128,32x32,llama_3_8b,64,2.001e+06,1.727e+04,2.533e+00,4.675e-04,1.727e+12,1.159e+02
16,64x128,32x32,llama_3_8b,32,1.001e+06,8.370e+03,1.232e+00,4.675e-04,8.370e+11,1.195e+02
16,64x128,64x64,llama_3_8b,32,1.001e+06,8.370e+03,1.877e+00,6.385e-04,8.370e+11,1.195e+02
16,128x128,64x64,llama_3_8b,32,2.001e+06,8.370e+03,2.461e+00,9.331e-04,8.370e+11,2.391e+02
16,128x128,32x32,llama_3_8b,32,2.001e+06,8.370e+03,1.817e+00,7.621e-04,8.370e+11,2.391e+02
16,128x128,16x16,llama_3_8b,32,2.001e+06,8.370e+03,1.495e+00,6.766e-04,8.370e+11,2.391e+02
16,64x128,16x16,llama_3_8b,32,1.001e+06,8.370e+03,9.104e-01,3.819e-04,8.370e+11,1.195e+02
16,64x128,16x16,llama_3_8b,64,2.001e+06,1.727e+04,1.855e+00,3.819e-04,1.727e+12,1.159e+02
16,128x128,16x16,llama_3_8b,64,4.002e+06,1.727e+04,3.023e+00,6.766e-04,1.727e+12,2.317e+02
16,64x64,16x16,llama_3_8b,64,4.002e+06,2.462e+04,3.331e+00,1.910e-04,2.462e+12,1.626e+02
16,64x64,16x16,llama_3_8b,32,2.001e+06,1.451e+04,1.655e+00,1.910e-04,1.451e+12,1.379e+02
16,64x64,32x32,llama_3_8b,32,2.001e+06,1.451e+04,2.132e+00,2.337e-04,1.451e+12,1.379e+02
16,64x64,64x64,llama_3_8b,32,2.001e+06,1.451e+04,3.088e+00,3.192e-04,1.451e+12,1.379e+02
16,64x64,64x64,llama_3_8b,64,4.002e+06,2.462e+04,6.263e+00,3.192e-04,2.462e+12,1.626e+02
16,64x64,32x32,llama_3_8b,64,4.002e+06,2.462e+04,4.308e+00,2.337e-04,2.462e+12,1.626e+02
16,32x32,32x32,llama_3_8b,64,4.002e+06,5.833e+04,5.698e+00,8.004e-05,5.833e+12,6.862e+01
16,32x32,32x32,llama_3_8b,128,8.005e+06,1.328e+05,1.152e+01,8.004e-05,1.328e+13,6.029e+01
16,32x32,32x32,llama_3_8b,32,2.001e+06,2.916e+04,2.816e+00,8.004e-05,2.916e+12,6.862e+01
16,32x32,16x16,llama_3_8b,32,2.001e+06,2.916e+04,2.001e+00,5.866e-05,2.916e+12,6.862e+01
16,32x32,16x16,llama_3_8b,64,4.002e+06,5.833e+04,4.034e+00,5.866e-05,5.833e+12,6.862e+01
16,32x32,16x16,llama_3_8b,128,8.005e+06,1.328e+05,8.128e+00,5.866e-05,1.328e+13,6.029e+01
