flops,execution_time,cycle_count,throughput,energy_efficiency,power_efficiency,function,arch,subarch,arch_dim,max_seq_len
1.6314406665827477,0.23898056639395712,95592226.55758293,6.826666666666666,110.37735089670409,26.378041834358886,silu,carat,,256x8,max_seq_len_128
0.03637002329247787,0.006138332149984457,2455332.859993785,5.925066028329854,3852.5893369289524,23.648472987558275,softmax,carat,,256x8,max_seq_len_256
1.6314406665827477,0.23898056639395712,95592226.55758293,6.826666666666666,110.37735089670409,26.378041834358886,silu,carat,,256x8,max_seq_len_256
0.1389425878574583,0.023713067738411742,9485227.095364729,5.859325726649502,993.2620830915636,23.55329105834621,softmax,carat,,256x8,max_seq_len_512
1.6314406665827477,0.23898056639395712,95592226.55758293,6.826666666666666,110.37735089670409,26.378041834358886,silu,carat,,256x8,max_seq_len_512
0.549019391813005,0.09397147688276261,37588590.753105104,5.842404631970966,250.38150750420985,23.52872004430312,softmax,carat,,256x8,max_seq_len_1024
1.6314406665827477,0.23898056639395712,95592226.55758293,6.826666666666666,110.37735089670409,26.378041834358886,silu,carat,,256x8,max_seq_len_1024
2.1888996755304753,0.3749308783612026,149972351.3444812,5.838141913245469,62.738729568231825,23.522686984283112,softmax,carat,,256x8,max_seq_len_2048
1.6314406665827477,0.23898056639395712,95592226.55758293,6.826666666666666,110.37735089670409,26.378041834358886,silu,carat,,256x8,max_seq_len_2048
8.747566932993012,1.4986218840445598,599448753.617824,5.837074065263624,15.695264382227874,23.521266679071797,softmax,carat,,256x8,max_seq_len_4096
1.6314406665827477,0.23898056639395712,95592226.55758293,6.826666666666666,110.37735089670409,26.378041834358886,silu,carat,,256x8,max_seq_len_4096
0.010706879138942546,0.025094247981896595,10037699.19275864,0.42666666666666675,274.60882506416345,6.891101954177381,softmax,systolic,mac,16x16,max_seq_len_128
1.6314406665827477,3.8236890623033144,1529475624.9213274,0.42666666666666675,1.8342238319402733,7.0135016040060965,silu,systolic,mac,16x16,max_seq_len_128
0.03639004716693558,0.08528917304750525,34115669.219002165,0.42666666666666664,80.79691369898852,6.891101954177379,softmax,systolic,mac,16x16,max_seq_len_256
1.6314406665827477,3.8236890623033144,1529475624.9213274,0.42666666666666675,1.8342238319402733,7.0135016040060965,silu,systolic,mac,16x16,max_seq_len_256
0.1389893002242168,0.3257561724005081,130302468.9602029,0.42666666666666664,21.154171549219217,6.891101954177381,softmax,systolic,mac,16x16,max_seq_len_512
1.6314406665827477,3.8236890623033144,1529475624.9213274,0.42666666666666675,1.8342238319402733,7.0135016040060965,silu,systolic,mac,16x16,max_seq_len_512
0.5491194743439599,1.2869987679936559,514799507.19746184,0.42666666666666675,5.354396698390117,6.891101954177381,softmax,systolic,mac,16x16,max_seq_len_1024
1.6314406665827477,3.8236890623033144,1529475624.9213274,0.42666666666666675,1.8342238319402733,7.0135016040060965,silu,systolic,mac,16x16,max_seq_len_1024
2.189106494604169,5.1307183467285205,2052287338.6914134,0.42666666666666664,1.343106654562577,6.891101954177379,softmax,systolic,mac,16x16,max_seq_len_2048
1.6314406665827477,3.8236890623033144,1529475624.9213274,0.42666666666666675,1.8342238319402733,7.0135016040060965,silu,systolic,mac,16x16,max_seq_len_2048
8.74798722320748,20.503095054392535,8201238021.7569895,0.42666666666666675,0.3361005709575077,6.891101954177381,softmax,systolic,mac,16x16,max_seq_len_4096
1.6314406665827477,3.8236890623033144,1529475624.9213274,0.42666666666666675,1.8342238319402733,7.0135016040060965,silu,systolic,mac,16x16,max_seq_len_4096
0.010706879138942546,0.0027882497757662867,1115299.910306515,3.8399999999999994,15487.539693352659,43.183129077162036,softmax,systolic,pwl,16x16,max_seq_len_128
1.6314406665827477,0.4248543402559239,169941736.1023693,3.840000000000001,118.22231765889012,50.22726477249396,silu,systolic,pwl,16x16,max_seq_len_128
0.03639004716693558,0.00947657478305614,3790629.91322246,3.8399999999999994,4556.828819034093,43.183129077162015,softmax,systolic,pwl,16x16,max_seq_len_256
1.6314406665827477,0.4248543402559239,169941736.1023693,3.840000000000001,118.22231765889012,50.22726477249396,silu,systolic,pwl,16x16,max_seq_len_256
0.1389893002242168,0.03619513026672313,14478052.10668923,3.8399999999999994,1193.0646128068645,43.183129077162036,softmax,systolic,pwl,16x16,max_seq_len_512
1.6314406665827477,0.4248543402559239,169941736.1023693,3.840000000000001,118.22231765889012,50.22726477249396,silu,systolic,pwl,16x16,max_seq_len_512
0.5491194743439599,0.14299986311040624,57199945.24416249,3.8399999999999994,301.98021269308157,43.183129077162036,softmax,systolic,pwl,16x16,max_seq_len_1024
1.6314406665827477,0.4248543402559239,169941736.1023693,3.840000000000001,118.22231765889012,50.22726477249396,silu,systolic,pwl,16x16,max_seq_len_1024
2.189106494604169,0.570079816303169,228031926.5212676,3.8399999999999994,75.74926850979266,43.183129077162036,softmax,systolic,pwl,16x16,max_seq_len_2048
1.6314406665827477,0.4248543402559239,169941736.1023693,3.840000000000001,118.22231765889012,50.22726477249396,silu,systolic,pwl,16x16,max_seq_len_2048
8.74798722320748,2.278121672710281,911248669.084111,3.8399999999999994,18.955585030621773,43.183129077162036,softmax,systolic,pwl,16x16,max_seq_len_4096
1.6314406665827477,0.4248543402559239,169941736.1023693,3.840000000000001,118.22231765889012,50.22726477249396,silu,systolic,pwl,16x16,max_seq_len_4096
0.010706879138942546,0.005576499551532579,2230599.82061303,1.9199999999999997,4011.849593086004,22.37207745666027,softmax,systolic,taylor,16x16,max_seq_len_128
14.682965999244729,0.8497086805118477,339883472.2047392,17.28,255.5280614167895,217.12441190021048,silu,systolic,taylor,16x16,max_seq_len_128
0.03639004716693558,0.018953149566112274,7581259.826444907,1.9199999999999997,1180.388377067468,22.37207745666027,softmax,systolic,taylor,16x16,max_seq_len_256
14.682965999244729,0.8497086805118477,339883472.2047392,17.28,255.5280614167895,217.12441190021048,silu,systolic,taylor,16x16,max_seq_len_256
0.1389893002242168,0.07239026053344624,28956104.21337851,1.92,309.04816879784227,22.37207745666027,softmax,systolic,taylor,16x16,max_seq_len_512
14.682965999244729,0.8497086805118477,339883472.2047392,17.28,255.5280614167895,217.12441190021048,silu,systolic,taylor,16x16,max_seq_len_512
0.5491194743439599,0.2859997262208125,114399890.48832479,1.92,78.224121932856,22.37207745666027,softmax,systolic,taylor,16x16,max_seq_len_1024
14.682965999244729,0.8497086805118477,339883472.2047392,17.28,255.5280614167895,217.12441190021048,silu,systolic,taylor,16x16,max_seq_len_1024
2.189106494604169,1.1401596326063381,456063853.0425345,1.9199999999999997,19.62188172328027,22.37207745666027,softmax,systolic,taylor,16x16,max_seq_len_2048
14.682965999244729,0.8497086805118477,339883472.2047392,17.28,255.5280614167895,217.12441190021048,silu,systolic,taylor,16x16,max_seq_len_2048
8.74798722320748,4.556243345420562,1822497338.1682253,1.92,4.910202498105425,22.37207745666027,softmax,systolic,taylor,16x16,max_seq_len_4096
14.682965999244729,0.8497086805118477,339883472.2047392,17.28,255.5280614167895,217.12441190021048,silu,systolic,taylor,16x16,max_seq_len_4096
0.010704655026053675,0.0032570600508631275,1302824.0203452522,3.2866004491433682,1043.1155935576005,3.397490128208845,softmax,tensor,,8x16x16,max_seq_len_128
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,7.596760384209529,3.6309561987551366,silu,tensor,,8x16x16,max_seq_len_128
0.03638337499092116,0.011252724285411853,4501089.714164738,3.2332948064931215,297.49894163139703,3.3476735653799436,softmax,tensor,,8x16x16,max_seq_len_256
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,7.596760384209529,3.6309561987551366,silu,tensor,,8x16x16,max_seq_len_256
0.13897373292430787,0.04319211583847859,17276846.33539146,3.21757177731266,77.1655975390152,3.332945427650566,softmax,tensor,,8x16x16,max_seq_len_512
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,7.596760384209529,3.6309561987551366,silu,tensor,,8x16x16,max_seq_len_512
0.549086117554038,0.17087076476021654,68348305.9040866,3.2134585358974204,19.48315052643044,3.3291008303895855,softmax,tensor,,8x16x16,max_seq_len_1024
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,7.596760384209529,3.6309561987551366,silu,tensor,,8x16x16,max_seq_len_1024
2.1890375592551483,0.6814299099697734,272571963.9879092,3.2124177809457306,4.884040485753212,3.3281312684955395,softmax,tensor,,8x16x16,max_seq_len_2048
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,7.596760384209529,3.6309561987551366,silu,tensor,,8x16x16,max_seq_len_2048
8.747847130956595,2.7233562449184854,1089342497.9673939,3.212156744927961,1.2219816298911166,3.3278913029396424,softmax,tensor,,8x16x16,max_seq_len_4096
1.6314406665827477,0.47796113278791436,191184453.11516553,3.413333333333334,7.596760384209529,3.6309561987551366,silu,tensor,,8x16x16,max_seq_len_4096
