carbon,layer,arch,subarch,arch_dim,model,normalized_carbon
0.0033115997735141175,attention,systolic,figna,16x16,llama_2_70b,0.238536010459805
0.009831462946291994,ffn,systolic,figna,16x16,llama_2_70b,0.7081646661979683
0.00031228812453676515,nonlinear,systolic,figna,16x16,llama_2_70b,0.02249425306063699
5.48673565510008e-05,onchip_em,systolic,figna,16x16,llama_2_70b,0.003952120193033823
0.00019526973177635731,offchip_em,systolic,figna,16x16,llama_2_70b,0.01406536597629403
0.002107706498195367,projection,systolic,figna,16x16,llama_2_70b_GQA,0.21046639460957267
0.0005107955928865367,attention,systolic,figna,16x16,llama_2_70b_GQA,0.05100582406010289
0.009831462946291994,ffn,systolic,figna,16x16,llama_2_70b_GQA,0.9817270866770775
0.00031228812453676515,nonlinear,systolic,figna,16x16,llama_2_70b_GQA,0.031183732510628677
4.002447991020006e-05,onchip_em,systolic,figna,16x16,llama_2_70b_GQA,0.003996670309663894
0.0001424447968308473,offchip_em,systolic,figna,16x16,llama_2_70b_GQA,0.01422391725107384
0.00037413705501456156,projection,systolic,taylor,16x16,llama_2_7b,0.24748005665720055
0.0006610826140967344,attention,systolic,taylor,16x16,llama_2_7b,0.4372856433196186
0.0007535124054000639,ffn,systolic,taylor,16x16,llama_2_7b,0.4984250832173077
1.6071325558250943e-05,nonlinear,systolic,taylor,16x16,llama_2_7b,0.010630683345592324
5.33429389878278e-06,onchip_em,systolic,taylor,16x16,llama_2_7b,0.003528469951327172
2.0588120964870648e-05,offchip_em,systolic,taylor,16x16,llama_2_7b,0.013618403402071953
0.0007301738465811843,projection,systolic,taylor,16x16,llama_2_13b,0.2685132834947334
0.001032941584590771,attention,systolic,taylor,16x16,llama_2_13b,0.3798527403239207
0.0014776456380368752,ffn,systolic,taylor,16x16,llama_2_13b,0.543387693175665
2.5128401008293673e-05,nonlinear,systolic,taylor,16x16,llama_2_13b,0.00924068904316625
9.587244706752244e-06,onchip_em,systolic,taylor,16x16,llama_2_13b,0.003525602249287525
3.700271441501779e-05,offchip_em,systolic,taylor,16x16,llama_2_13b,0.013607335283666078
0.0037341694110207347,projection,systolic,taylor,16x16,llama_2_70b,0.2689738901451609
0.0033054130707396824,attention,systolic,taylor,16x16,llama_2_70b,0.2380903794963301
0.009797693991976377,ffn,systolic,taylor,16x16,llama_2_70b,0.705732273339305
8.388323108478265e-05,nonlinear,systolic,taylor,16x16,llama_2_70b,0.006042146592554312
4.8857020175694994e-05,onchip_em,systolic,taylor,16x16,llama_2_70b,0.0035191929800434873
0.0001885674581203451,offchip_em,systolic,taylor,16x16,llama_2_70b,0.013582598211994269
0.0021004702936991636,projection,systolic,taylor,16x16,llama_2_70b_GQA,0.2097438187327713
0.0005092068310332368,attention,systolic,taylor,16x16,llama_2_70b_GQA,0.05084717721840859
0.00979769399197638,ffn,systolic,taylor,16x16,llama_2_70b_GQA,0.9783550659186713
8.388323108478265e-05,nonlinear,systolic,taylor,16x16,llama_2_70b_GQA,0.008376214254561453
3.517030594547279e-05,onchip_em,systolic,taylor,16x16,llama_2_70b_GQA,0.003511953631113755
0.00013574252317483514,offchip_em,systolic,taylor,16x16,llama_2_70b_GQA,0.013554657383404708
0.0003743262813589849,projection,systolic,pwl,16x16,llama_2_7b,0.2476052240144865
0.0006614588199232897,attention,systolic,pwl,16x16,llama_2_7b,0.43753449180447945
0.000753893814750542,ffn,systolic,pwl,16x16,llama_2_7b,0.4986773736718371
9.708981273884434e-06,nonlinear,systolic,pwl,16x16,llama_2_7b,0.006422189952960157
5.486778815242908e-06,onchip_em,systolic,pwl,16x16,llama_2_7b,0.0036293339936858005
2.0404705134530718e-05,offchip_em,systolic,pwl,16x16,llama_2_7b,0.013497079519617736
0.0007305434292851361,projection,systolic,pwl,16x16,llama_2_13b,0.268649193409647
0.001033529406194763,attention,systolic,pwl,16x16,llama_2_13b,0.3800689051588241
0.0014783940430123776,ffn,systolic,pwl,16x16,llama_2_13b,0.543662910753365
1.5180502485753987e-05,nonlinear,systolic,pwl,16x16,llama_2_13b,0.0055824603779431005
9.872830901653953e-06,onchip_em,systolic,pwl,16x16,llama_2_13b,0.003630623385381173
3.671593300456624e-05,offchip_em,systolic,pwl,16x16,llama_2_13b,0.01350187462039233
0.003736061674464967,projection,systolic,pwl,16x16,llama_2_70b,0.269110190726027
0.003307294099872458,attention,systolic,pwl,16x16,llama_2_70b,0.2382258708647254
0.009802661183517488,ffn,systolic,pwl,16x16,llama_2_70b,0.7060900623640787
5.067050939381134e-05,nonlinear,systolic,pwl,16x16,llama_2_70b,0.0036498194182263562
5.044789985303519e-05,onchip_em,systolic,pwl,16x16,llama_2_70b,0.0036337847535993914
0.00018760999045520053,offchip_em,systolic,pwl,16x16,llama_2_70b,0.013513631388522877
0.002101534691886544,projection,systolic,pwl,16x16,llama_2_70b_GQA,0.2098501049017036
0.0005094420098120223,attention,systolic,pwl,16x16,llama_2_70b_GQA,0.05087066114736267
0.009802661183517492,ffn,systolic,pwl,16x16,llama_2_70b_GQA,0.9788510680403557
5.067050939381134e-05,nonlinear,systolic,pwl,16x16,llama_2_70b_GQA,0.005059736464387676
3.624339495748944e-05,onchip_em,systolic,pwl,16x16,llama_2_70b_GQA,0.003619107627957085
0.00013478505550969054,offchip_em,systolic,pwl,16x16,llama_2_70b_GQA,0.013459048830880548
0.0003726677233919397,projection,simd,mac,16x16,llama_2_7b,0.24650813936555319
0.0006605192511098125,attention,simd,mac,16x16,llama_2_7b,0.43691299617854196
0.0007505507838482167,ffn,simd,mac,16x16,llama_2_7b,0.496466062426331
5.9584256954921415e-05,nonlinear,simd,mac,16x16,llama_2_7b,0.03941313775110362
5.5580517398674834e-06,onchip_em,simd,mac,16x16,llama_2_7b,0.0036764788225334207
2.187203177725015e-05,offchip_em,simd,mac,16x16,llama_2_7b,0.014467670579251463
0.000727304058255751,projection,simd,mac,16x16,llama_2_13b,0.2674579508642853
0.0010320613299237055,attention,simd,mac,16x16,llama_2_13b,0.37952903649356295
0.001471834316677873,ffn,simd,mac,16x16,llama_2_13b,0.5412506445990077
9.316343490074384e-05,nonlinear,simd,mac,16x16,llama_2_13b,0.03425981350054451
9.913145009280067e-06,onchip_em,simd,mac,16x16,llama_2_13b,0.003645448448563773
3.901018428817862e-05,offchip_em,simd,mac,16x16,llama_2_13b,0.014345559926582315
0.0037194760947945166,projection,simd,mac,16x16,llama_2_70b,0.2679155240161805
0.0033025962558050734,attention,simd,mac,16x16,llama_2_70b,0.23788748305875962
0.009759124036882557,ffn,simd,mac,16x16,llama_2_70b,0.7029540622507318
0.0003110322337798604,nonlinear,simd,mac,16x16,llama_2_70b,0.0224037906886072
4.9621328438810957e-05,onchip_em,simd,mac,16x16,llama_2_70b,0.00357424644553267
0.00019526973177635731,offchip_em,simd,mac,16x16,llama_2_70b,0.01406536597629403
0.002092205303321916,projection,simd,mac,16x16,llama_2_70b_GQA,0.20891851277690338
0.0005073974561835753,attention,simd,mac,16x16,llama_2_70b_GQA,0.05066650092337817
0.009759124036882555,ffn,simd,mac,16x16,llama_2_70b_GQA,0.9745036381246208
0.0003110322337798604,nonlinear,simd,mac,16x16,llama_2_70b_GQA,0.03105832472740291
3.619762255851566e-05,onchip_em,simd,mac,16x16,llama_2_70b_GQA,0.003614536995474388
0.00014244479683084732,offchip_em,simd,mac,16x16,llama_2_70b_GQA,0.014223917251073843
0.00037398978870749534,projection,simd,figna,16x16,llama_2_7b,0.24738264456308165
0.0006618274265309762,attention,simd,figna,16x16,llama_2_7b,0.4377783136417762
0.0007532155717498832,ffn,simd,figna,16x16,llama_2_7b,0.4982287369650991
5.981610085462639e-05,nonlinear,simd,figna,16x16,llama_2_7b,0.039566495299268374
6.0652433250135545e-06,onchip_em,simd,figna,16x16,llama_2_7b,0.004011970323697666
2.187203177725015e-05,offchip_em,simd,figna,16x16,llama_2_7b,0.014467670579251463
0.0007298862170751954,projection,simd,figna,16x16,llama_2_13b,0.2684075109537904
0.001034105354017918,attention,simd,figna,16x16,llama_2_13b,0.3802807035433336
0.001477063188287248,ffn,simd,figna,16x16,llama_2_13b,0.5431735037802555
9.352593643858135e-05,nonlinear,simd,figna,16x16,llama_2_13b,0.03439311939564386
1.0817754028115776e-05,onchip_em,simd,figna,16x16,llama_2_13b,0.003978108319995526
3.901018428817862e-05,offchip_em,simd,figna,16x16,llama_2_13b,0.014345559926582315
0.0037326967479500727,projection,simd,figna,16x16,llama_2_70b,0.26886781356657286
0.0033091371329055223,attention,simd,figna,16x16,llama_2_70b,0.23835862535709157
0.00979382825141589,ffn,simd,figna,16x16,llama_2_70b,0.7054538223205116
0.00031224250574448385,nonlinear,simd,figna,16x16,llama_2_70b,0.022490967118658188
5.4149447536265485e-05,onchip_em,simd,figna,16x16,llama_2_70b,0.003900408886124784
0.00019526973177635731,offchip_em,simd,figna,16x16,llama_2_70b,0.01406536597629403
0.002099641920721916,projection,simd,figna,16x16,llama_2_70b_GQA,0.2096611010137423
0.0005090304992678343,attention,simd,figna,16x16,llama_2_70b_GQA,0.050829569496009294
0.00979382825141589,ffn,simd,figna,16x16,llama_2_70b_GQA,0.977969049896536
0.00031224250574448385,nonlinear,simd,figna,16x16,llama_2_70b_GQA,0.031179177216641537
3.9500781727093395e-05,onchip_em,simd,figna,16x16,llama_2_70b_GQA,0.003944376089118284
0.00014244479683084732,offchip_em,simd,figna,16x16,llama_2_70b_GQA,0.014223917251073843
