model,array_dim,array_m,array_n,pe_count,batch_size,frequency,max_seq_len,cycle_count,llama_cycle_count,runtime_ms,runtime_ms_per_sequence,throughput_tokens_per_s,total_data_moved,window_cycle_count,average_bandwidth,peak_bandwidth,peak_phase
llama_3_1_405b,256x512,256,512,131072,32,2000,131072,519726620354718.6,1923628386213888.0,961814193.106944,30056693.534592,4.292687745293984,2.4684572340912128e+17,519726620354718.7,949.9060226726372,3853.4534547689154,prefill
llama_3_1_405b,256x512,256,512,131072,64,2000,131072,937707713614141.2,3033304033124352.0,1516652016.5621758,23697687.758783996,5.4445818222149045,3.960595499639112e+17,937707713614141.4,844.7398783516593,3853.338666896801,prefill
llama_3_1_405b,256x512,256,512,131072,128,2000,131072,1773669900132986.5,5252655326945280.0,2626327663.4726396,20518184.870879997,6.288275537623925,7.095828811024957e+17,1773669900132986.8,800.1295856114967,3855.1041113215715,prefill
llama_3_1_405b,256x512,256,512,131072,256,2000,131072,3445578501604597.0,9691357914587136.0,4845678957.29357,18928433.426928006,6.816411960244297,1.3713074529249526e+18,3445578501604597.5,795.9809664974042,3890.817404353284,prefill
llama_3_1_405b,256x512,256,512,131072,512,2000,131072,6891141231643114.0,1.906822008877056e+16,9534110044.385279,18621308.680439997,6.9288363247814075,2.7178744000670597e+18,6891141231643115.0,788.8024083984745,3908.455181165196,prefill
llama_3_1_405b,512x32,512,32,16384,32,2000,131072,7181031875632423.0,7181031875632423.0,3590515937.8162117,112203623.05675662,1.1499093922727883,2.4662447782100992e+17,7181031875632423.0,68.68775465483922,261.0642973736426,prefill
llama_3_1_405b,512x32,512,32,16384,64,2000,131072,1.2734152229173838e+16,1.2734152229173838e+16,6367076114.586918,99485564.29042059,1.2969117773041938,3.923523565466419e+17,1.2734152229173838e+16,61.622061600263564,261.29192153183004,prefill
llama_3_1_405b,512x32,512,32,16384,128,2000,131072,2.3840392936256668e+16,2.3840392936256668e+16,11920196468.128336,93126534.90725262,1.3854697818242532,6.913853833483387e+17,2.3840392936256668e+16,58.00117348710927,261.4057336109238,prefill
llama_3_1_405b,512x32,512,32,16384,256,2000,131072,4.605274817920441e+16,4.605274817920441e+16,23026374089.6022,89946773.78750859,1.434448336132744,1.3076666834569134e+18,4.605274817920441e+16,56.78995218128606,263.73349152944246,prefill
llama_3_1_405b,512x32,512,32,16384,512,2000,131072,9.047745866509989e+16,9.047745866509989e+16,45238729332.54995,88356893.22763662,1.4602595823236049,2.5523733165884047e+18,9.047745866509989e+16,56.42009300981701,264.91338214263885,prefill
llama_3_1_405b,512x64,512,64,32768,32,2000,131072,3591654335501500.0,3591654335501500.0,1795827167.75075,56119598.99221094,2.2990898423545,2.4662447782100992e+17,3591654335501500.0,137.3319672682666,522.1285947472852,prefill
llama_3_1_405b,512x64,512,64,32768,64,2000,131072,6369352909957496.0,6369352909957496.0,3184676454.978748,49760569.609042935,2.592896363801925,3.923523565466419e+17,6369352909957496.0,123.20006823087469,522.5838430636601,prefill
llama_3_1_405b,512x64,512,64,32768,128,2000,131072,1.1924750058869488e+16,1.1924750058869488e+16,5962375029.434746,46581054.91745895,2.7698814513460226,6.913853833483387e+17,1.1924750058869488e+16,115.95805026271294,522.8114672218476,prefill
llama_3_1_405b,512x64,512,64,32768,256,2000,131072,2.303548127108451e+16,2.303548127108451e+16,11517740635.542255,44991174.357586935,2.8677624410184457,1.3076666834569134e+18,2.303548127108451e+16,113.53500003478314,527.4669830588849,prefill
llama_3_1_405b,512x64,512,64,32768,512,2000,131072,4.525694369551456e+16,4.525694369551456e+16,22628471847.757282,44196234.07765094,2.9193437561514903,2.5523733165884047e+18,4.525694369551456e+16,112.7947717265482,529.8267642852777,prefill
llama_3_1_405b,512x128,512,128,65536,32,2000,131072,1796961071843014.2,2479111676646383.5,1239555838.3231916,38736119.94759974,3.3308447044912377,2.4662447782100992e+17,1796961071843014.2,274.4906182837504,1044.2571894945704,prefill
llama_3_1_405b,512x128,512,128,65536,64,2000,131072,3186944263163276.5,4144269085034462.5,2072134542.5172315,32377102.22683174,3.98503853421059,3.923523565466419e+17,3186944263163276.5,246.22479977557146,1045.1676861273202,prefill
llama_3_1_405b,512x128,512,128,65536,128,2000,131072,5966910645803801.0,7474583901810621.0,3737291950.90531,29197593.366447736,4.418994345892469,6.913853833483387e+17,5966910645803801.0,231.73981458380038,1045.6229344436952,prefill
llama_3_1_405b,512x128,512,128,65536,256,2000,131072,1.152681186828037e+16,1.4135213535362938e+16,7067606767.681471,27607838.936255746,4.673455256599617,1.3076666834569134e+18,1.152681186828037e+16,226.89130323283362,1054.9339661177698,prefill
llama_3_1_405b,512x128,512,128,65536,512,2000,131072,2.2646614313233508e+16,2.7456472802467572e+16,13728236401.233788,26812961.72115974,4.81200105164732,2.5523733165884047e+18,2.2646614313233508e+16,225.4088210525076,1059.6535285705554,prefill
llama_3_1_405b,512x256,512,256,131072,32,2000,131072,1039230900425021.2,1925075473718886.2,962537736.8594431,30079304.276857596,4.289460913471607,2.4662447782100992e+17,1039230900425021.4,474.62883892337345,2066.5870826386454,prefill
llama_3_1_405b,512x256,512,256,131072,64,2000,131072,1874972860588666.5,3036196679179468.5,1518098339.589734,23720286.556089595,5.439394658867487,3.923523565466419e+17,1874972860588666.8,418.5152380535886,2068.3889573099013,prefill
llama_3_1_405b,512x256,512,256,131072,128,2000,131072,3546456780915957.0,5258439090100633.0,2629219545.0503163,20540777.695705596,6.281359056184844,6.913853833483387e+17,3546456780915957.5,389.90204931795154,2069.289894645529,prefill
llama_3_1_405b,512x256,512,256,131072,256,2000,131072,6889408850168298.0,9702923911942962.0,4851461955.971482,18951023.265513603,6.808286718469355,1.3076666834569134e+18,6889408850168299.0,379.6165133747198,2087.516354062596,prefill
llama_3_1_405b,512x256,512,256,131072,512,2000,131072,1.357531298867298e+16,1.859189355562762e+16,9295946777.81381,18156146.0504176,7.106353938865368,2.5523733165884047e+18,1.3575312988672982e+16,376.03159775661345,2096.7536216162666,prefill
llama_3_1_405b,512x512,512,512,262144,32,2000,131072,660349196707246.0,1922816473948160.0,961408236.97408,30044007.40544,4.294500339413374,2.4662447782100992e+17,660349196707246.0,746.9517008600117,4072.059747475266,prefill
llama_3_1_405b,512x512,512,512,262144,64,2000,131072,1218952866319196.0,3031678679638016.0,1515839339.8190079,23684989.684671998,5.447500789223451,3.923523565466419e+17,1218952866319196.0,643.753121860087,4075.610210642512,prefill
llama_3_1_405b,512x512,512,512,262144,128,2000,131072,2336160205543096.0,5249403091017728.0,2624701545.5088634,20505480.824287996,6.292171400690871,6.913853833483387e+17,2336160205543096.0,591.8989474333672,4077.3854422261347,prefill
llama_3_1_405b,512x512,512,512,262144,256,2000,131072,4570566998207856.0,9684851913777152.0,4842425956.888577,18915726.394096006,6.8209910268247,1.3076666834569134e+18,4570566998207856.0,572.2120183205526,4112.7504274758885,prefill
llama_3_1_405b,512x512,512,512,262144,512,2000,131072,9039380583537376.0,1.8555749559296e+16,9277874779.647999,18120849.178999998,7.120196119148993,2.5523733165884047e+18,9039380583537376.0,564.7230566299679,4130.669988132801,prefill
llama_3_1_70b,32x32,32,32,1024,32,1000,131072,1692594713600535.8,1692594713600535.8,1692594713.6005356,52893584.80001674,2.439312829482474,1.0886699860413645e+17,1692594713600535.8,64.3195903480943,122.85401921247202,prefill
llama_3_1_70b,32x32,32,32,1024,64,1000,131072,3387413482062895.5,3387413482062895.5,3387413482.0628953,52928335.65723274,2.4377112636899754,2.0014624602587136e+17,3387413482062895.5,59.08527172300933,99.19708107712572,prefill
llama_3_1_70b,32x32,32,32,1024,128,1000,131072,6774826964125791.0,6774826964125791.0,6774826964.125791,52928335.65723274,2.4377112636899754,4.04784308744618e+17,6774826964125791.0,59.74828743051897,99.28579348382848,prefill
llama_3_1_70b,32x32,32,32,1024,256,1000,131072,1.3544093791097022e+16,1.3544093791097022e+16,13544093791.097021,52906616.37147274,2.4387119957565417,8.471796499328532e+17,1.3544093791097022e+16,62.54974773504095,113.03280269611415,prefill
llama_3_1_70b,32x32,32,32,1024,512,1000,131072,2.7082627445039484e+16,2.7082627445039484e+16,27082627445.039482,52895756.72859274,2.439212669969352,1.8232113054330388e+18,2.7082627445039484e+16,67.32032588540379,121.43438975094864,prefill
llama_3_1_70b,32x64,32,64,2048,32,1000,131072,847034068561007.8,847034068561007.8,847034068.5610077,26469814.64253149,4.8743824519528465,1.0886699860413645e+17,847034068561007.8,128.52729617958136,198.03931252744036,prefill
llama_3_1_70b,32x64,32,64,2048,64,1000,131072,1694068137122015.5,1694068137122015.5,1694068137.1220155,26469814.64253149,4.8743824519528465,2.0014624602587136e+17,1694068137122015.5,118.14533408667482,198.39416215425143,prefill
llama_3_1_70b,32x64,32,64,2048,128,1000,131072,3386746239955391.0,3386746239955391.0,3386746239.955391,26458954.99965149,4.876383062055908,4.04784308744618e+17,3386746239955391.0,119.520117559782,225.97140528522476,prefill
llama_3_1_70b,32x64,32,64,2048,256,1000,131072,6772102445622142.0,6772102445622142.0,6772102445.622142,26453525.17821149,4.877383983071978,8.471796499328532e+17,6772102445622142.0,125.0984693063107,242.81818910059323,prefill
llama_3_1_70b,32x64,32,64,2048,512,1000,131072,1.3544204891244284e+16,1.3544204891244284e+16,13544204891.244284,26453525.17821149,4.877383983071978,1.8232113054330388e+18,1.3544204891244284e+16,134.611911151142,242.86877950189728,prefill
llama_3_1_70b,32x128,32,128,4096,32,1000,131072,423697019057053.8,423697019057053.8,423697019.05705374,13240531.84553293,9.744623668083992,1.0886699860413645e+17,423697019057053.75,256.94539661011106,396.0786250548807,prefill
llama_3_1_70b,32x128,32,128,4096,64,1000,131072,847046529541947.6,847046529541947.6,847046529.5419475,13235102.02409293,9.748621488910864,2.0014624602587136e+17,847046529541947.5,236.28719207916865,451.5389971646147,prefill
llama_3_1_70b,32x128,32,128,4096,128,1000,131072,1693745550511735.2,1693745550511735.2,1693745550.511735,13232387.11337293,9.750621629683552,4.04784308744618e+17,1693745550511735.0,238.98767357488828,485.43401659597015,prefill
llama_3_1_70b,32x128,32,128,4096,256,1000,131072,3387491101023470.5,3387491101023470.5,3387491101.02347,13232387.11337293,9.750621629683552,8.471796499328532e+17,3387491101023470.0,250.09059054853103,485.63637820118646,prefill
llama_3_1_70b,32x128,32,128,4096,512,1000,131072,6774982202046941.0,6774982202046941.0,6774982202.04694,13232387.11337293,9.750621629683552,1.8232113054330388e+18,6774982202046940.0,269.10938672018773,485.73755900379456,prefill
llama_3_1_70b,32x256,32,256,8192,32,1000,131072,299937630920949.75,423048892396611.0,423048892.396611,13220277.887394093,9.759552794501243,1.0886699860413645e+17,299937630920949.75,362.9654547509211,882.6469720626664,prefill
llama_3_1_70b,32x256,32,256,8192,64,1000,131072,599788384698859.5,776429298587782.0,776429298.5877819,12131707.790434092,10.635270996366728,2.0014624602587136e+17,599788384698859.5,333.6947682412362,948.2874657071593,prefill
llama_3_1_70b,32x256,32,256,8192,128,1000,131072,1199576769397719.0,1553536390455564.0,1553536390.4555638,12137003.050434092,10.630630927903189,4.04784308744618e+17,1199576769397719.0,337.43926947489257,949.1355235574053,prefill
llama_3_1_70b,32x256,32,256,8192,256,1000,131072,2399153538795438.0,3151466630378008.0,3151466630.378008,12310416.524914093,10.480880134224408,8.471796499328532e+17,2399153538795438.0,353.11606207504474,949.5311871935504,prefill
llama_3_1_70b,32x256,32,256,8192,512,1000,131072,4798220200447836.0,6411421444052016.0,6411421444.052014,12522307.50791409,10.303532309716632,1.8232113054330388e+18,4798220200447836.0,379.97658074610075,958.4081419213762,prefill
llama_3_1_70b,32x512,32,512,16384,32,1000,131072,238118246494829.22,423042181510211.0,423042181.510211,13220068.172194093,9.759707614169306,1.0886699860413645e+17,238118246494829.22,457.19721275748816,1827.6719799769548,prefill
llama_3_1_70b,32x512,32,512,16384,64,1000,131072,476236492989658.44,776415876814982.0,776415876.8149819,12131498.075234093,10.635454846536776,2.0014624602587136e+17,476236492989658.44,420.2665040837548,1830.946828347972,prefill
llama_3_1_70b,32x512,32,512,16384,128,1000,131072,952472985979316.9,1490345341935884.0,1490345341.9358842,11643322.983874096,11.08137257539769,4.04784308744618e+17,952472985979316.9,424.9824558839593,1832.5842525334808,prefill
llama_3_1_70b,32x512,32,512,16384,256,1000,131072,1904924252017513.8,3089178867167768.0,3089178867.167768,12067104.949874094,10.692208324694004,8.471796499328532e+17,1904924252017513.8,444.73141072964,1849.5179253211413,prefill
llama_3_1_70b,32x512,32,512,16384,512,1000,131072,3809826784093907.5,6347008343118896.0,6347008343.118896,12396500.670154093,10.40809849755739,1.8232113054330388e+18,3809826784093907.5,478.55490780971394,1858.0972713244355,prefill
llama_3_1_70b,64x32,64,32,2048,32,1000,131072,1691202169198815.5,1691202169198815.5,1691202169.1988153,52850067.78746298,2.4413213719776325,1.0848552815375155e+17,1691202169198815.5,64.14698971510019,99.1130740523928,prefill
llama_3_1_70b,64x32,64,32,2048,64,1000,131072,3102173425807807.0,3102173425807807.0,3102173425.8078065,48471459.77824698,2.661855050173327,1.9920911065730253e+17,3102173425807807.0,64.2159812859039,99.28973145031465,prefill
llama_3_1_70b,64x32,64,32,2048,128,1000,131072,6202956817326974.0,6202956817326974.0,6202956817.326973,48460600.135366976,2.6624515511486027,3.91652630269526e+17,6202956817326974.0,63.139667388221476,113.0771941968282,prefill
llama_3_1_70b,64x32,64,32,2048,256,1000,131072,1.2404523600365308e+16,1.2404523600365308e+16,12404523600.365307,48455170.31392698,2.6627499019008902,7.930344054949151e+17,1.2404523600365308e+16,63.93106507303195,121.5035047303658,prefill
llama_3_1_70b,64x32,64,32,2048,512,1000,131072,2.4809047200730616e+16,2.4809047200730616e+16,24809047200.730614,48455170.31392698,2.6627499019008902,1.6413221833974743e+18,2.4809047200730616e+16,66.15821116052929,121.53049610144517,prefill
llama_3_1_70b,64x64,64,64,4096,32,1000,131072,845781782644691.8,845781782644691.8,845781782.6446917,26430680.707646616,4.881599585994479,1.0848552815375155e+17,845781782644691.8,128.26656991183472,198.2261481047856,prefill
llama_3_1_70b,64x64,64,64,4096,64,1000,131072,1551448108994471.5,1551448108994471.5,1551448108.9944713,24241376.703038614,5.32246998924888,1.9920911065730253e+17,1551448108994471.5,128.4020454840829,198.5794629006293,prefill
llama_3_1_70b,64x64,64,64,4096,128,1000,131072,3102201200844623.0,3102201200844623.0,3102201200.8446226,24235946.881598614,5.3236624354034525,3.91652630269526e+17,3102201200844623.0,126.24991253400728,226.1543883936564,prefill
llama_3_1_70b,64x64,64,64,4096,256,1000,131072,6203707384544926.0,6203707384544926.0,6203707384.544926,24233231.970878616,5.32425885886991,7.930344054949151e+17,6203707384544926.0,127.8323357853037,243.0070094607316,prefill
llama_3_1_70b,64x64,64,64,4096,512,1000,131072,1.2407414769089852e+16,1.2407414769089852e+16,12407414769.089851,24233231.970878616,5.32425885886991,1.6413221833974743e+18,1.2407414769089852e+16,132.2855900236721,243.06099220289033,prefill
llama_3_1_70b,64x128,64,128,8192,32,1000,131072,423070876098895.7,423070876098895.7,423070876.0988957,13220964.878090492,9.759045666463868,1.0848552815375155e+17,423070876098895.75,256.4240043041684,396.4522962095712,prefill
llama_3_1_70b,64x128,64,128,8192,64,1000,131072,775910269764255.4,775910269764255.4,775910269.7642554,12123597.96506649,10.642385236773428,1.9920911065730253e+17,775910269764255.5,256.7424590446885,451.9607359511032,prefill
llama_3_1_70b,64x128,64,128,8192,128,1000,131072,1551646785242430.8,1551646785242430.8,1551646785.242431,12122240.509706492,10.643576977101569,3.91652630269526e+17,1551646785242431.0,252.41094429125104,485.8271027264169,prefill
llama_3_1_70b,64x128,64,128,8192,256,1000,131072,3103293570484861.5,3103293570484861.5,3103293570.484862,12122240.509706492,10.643576977101569,7.930344054949151e+17,3103293570484862.0,255.54604728260063,486.0140189214632,prefill
llama_3_1_70b,64x128,64,128,8192,512,1000,131072,6206587140969723.0,6206587140969723.0,6206587140.969724,12122240.509706492,10.643576977101569,1.6413221833974743e+18,6206587140969724.0,264.4484232829175,486.12198440578067,prefill
llama_3_1_70b,64x256,64,256,16384,32,1000,131072,299706461638311.7,422567774314996.94,422567774.31499696,13205242.947343655,9.77066461514472,1.0848552815375155e+17,299706461638311.75,361.9726033290293,883.4796847928448,prefill
llama_3_1_70b,64x256,64,256,16384,64,1000,131072,564340620631375.4,775079803909097.9,775079803.9090977,12110621.936079651,10.653788111047794,1.9920911065730253e+17,564340620631375.5,352.9944564940771,949.1731690628847,prefill
llama_3_1_70b,64x256,64,256,16384,128,1000,131072,1128681241262750.8,1480827355371475.8,1480827355.371476,11568963.713839656,11.152597863683493,3.91652630269526e+17,1128681241262751.0,347.0002122400397,949.9040976528942,prefill
llama_3_1_70b,64x256,64,256,16384,256,1000,131072,2257362482525501.5,2984061701447591.5,2984061701.4475923,11656491.021279657,11.068854234474044,7.930344054949151e+17,2257362482525502.0,351.31017354717466,950.269561947899,prefill
llama_3_1_70b,64x256,64,256,16384,512,1000,131072,4514681526479483.0,6022154774671183.0,6022154774.671184,11762021.044279655,10.969543373054035,1.6413221833974743e+18,4514681526479484.0,363.55215174554417,959.1666511788866,prefill
llama_3_1_70b,64x512,64,512,32768,32,1000,131072,238053323038751.16,422564418871796.94,422564418.87179697,13205138.089743655,9.770742200735643,1.0848552815375155e+17,238053323038751.2,455.71944457205444,1829.3962545425384,prefill
llama_3_1_70b,64x512,64,512,32768,64,1000,131072,458591685558334.3,775073093022697.9,775073093.0226977,12110517.078479651,10.65388035571786,1.9920911065730253e+17,458591685558334.4,434.39320190632293,1832.6569382130358,prefill
llama_3_1_70b,64x512,64,512,32768,128,1000,131072,917183371116668.6,1480813933598675.8,1480813933.5986757,11568858.856239654,11.152698948385131,3.91652630269526e+17,917183371116668.8,427.01671509012397,1834.0682100393792,prefill
llama_3_1_70b,64x512,64,512,32768,256,1000,131072,1834355882262777.2,2952917819842471.5,2952917819.8424716,11534835.233759655,11.185595406025234,7.930344054949151e+17,1834355882262777.5,432.3230912622386,1850.9561480590467,prefill
llama_3_1_70b,64x512,64,512,32768,512,1000,131072,3668700904554994.5,5990265313587023.0,5990265313.587022,11699736.940599652,11.027940256696667,1.6413221833974743e+18,3668700904554995.0,447.38511699322163,1859.5678180779603,prefill
llama_3_1_70b,128x32,128,32,4096,32,1000,131072,1690489124343415.2,1690489124343415.2,1690489124.343415,52827785.13573172,2.442351116339545,1.082951701186478e+17,1690489124343415.0,64.06144148410868,99.5631296648617,prefill
llama_3_1_70b,128x32,128,32,4096,64,1000,131072,3100399827524846.5,3100399827524846.5,3100399827.5248456,48443747.30507571,2.6633777768566937,1.987411621403689e+17,3100399827524846.0,64.10178467176303,113.44690501667506,prefill
llama_3_1_70b,128x32,128,32,4096,128,1000,131072,5920221233887709.0,5920221233887709.0,5920221233.88771,46251728.38974773,2.7896038589684307,3.8508809824711475e+17,5920221233887708.0,65.04623442834314,121.932077716187,prefill
llama_3_1_70b,128x32,128,32,4096,256,1000,131072,1.1840442467775418e+16,1.1840442467775418e+16,11840442467.77542,46251728.38974773,2.7896038589684307,7.659645346177352e+17,1.1840442467775416e+16,64.69053303559902,121.98568200672158,prefill
llama_3_1_70b,128x32,128,32,4096,512,1000,131072,2.3680884935550836e+16,2.3680884935550836e+16,23680884935.55084,46251728.38974773,2.7896038589684307,1.5504488095358648e+18,2.368088493555083e+16,65.47258743731574,122.01248415198884,prefill
llama_3_1_70b,128x64,128,64,8192,32,1000,131072,845425260216991.4,845425260216991.4,845425260.2169915,26419539.381780986,4.883658194623009,1.082951701186478e+17,845425260216991.5,128.0954984605643,199.1262593297234,prefill
llama_3_1_70b,128x64,128,64,8192,64,1000,131072,1550561309852990.8,1550561309852990.8,1550561309.8529909,24227520.466452982,5.325514023552477,1.987411621403689e+17,1550561309852991.0,128.17368837818583,226.89381003335012,prefill
llama_3_1_70b,128x64,128,64,8192,128,1000,131072,2960833409124989.5,2960833409124989.5,2960833409.1249905,23131511.008788988,5.5778457339417375,3.8508809824711475e+17,2960833409124990.0,130.06071096749722,243.864155432374,prefill
llama_3_1_70b,128x64,128,64,8192,256,1000,131072,5921666818249979.0,5921666818249979.0,5921666818.249981,23131511.008788988,5.5778457339417375,7.659645346177352e+17,5921666818249980.0,129.34948184810224,243.97136401344315,prefill
llama_3_1_70b,128x64,128,64,8192,512,1000,131072,1.1843333636499958e+16,1.1843333636499958e+16,11843333636.499962,23131511.008788988,5.5778457339417375,1.5504488095358648e+18,1.184333363649996e+16,130.91320882471283,244.0249683039777,prefill
llama_3_1_70b,128x128,128,128,16384,32,1000,131072,422892614885045.6,422892614885045.6,422892614.88504565,13215394.215157676,9.763159380596697,1.082951701186478e+17,422892614885045.6,256.0819610152936,398.2525186594468,prefill
llama_3_1_70b,128x128,128,128,16384,64,1000,131072,775640624479595.2,775640624479595.2,775640624.4795952,12119384.757493675,10.646084977228048,1.987411621403689e+17,775640624479595.2,256.2284076774749,453.78762006670024,prefill
llama_3_1_70b,128x128,128,128,16384,128,1000,131072,1481136643668694.5,1481136643668694.5,1481136643.6686947,11571380.028661678,11.150268998201994,3.8508809824711475e+17,1481136643668694.5,259.9949841854379,487.728310864748,prefill
llama_3_1_70b,128x128,128,128,16384,256,1000,131072,2962273287337389.0,2962273287337389.0,2962273287.3373895,11571380.028661678,11.150268998201994,7.659645346177352e+17,2962273287337389.0,258.5732173638223,487.9427280268863,prefill
llama_3_1_70b,128x128,128,128,16384,512,1000,131072,5924546574674778.0,5924546574674778.0,5924546574.674779,11571380.028661678,11.150268998201994,1.5504488095358648e+18,5924546574674778.0,261.6991511491283,488.0499366079554,prefill
llama_3_1_70b,128x256,128,256,32768,32,1000,131072,299725687262221.6,422462025539418.9,422462025.5394189,13201938.29810684,9.773110363536698,1.082951701186478e+17,299725687262221.6,361.31427742428826,887.4914157823717,prefill
llama_3_1_70b,128x256,128,256,32768,64,1000,131072,564400791164955.2,774867308900021.8,774867308.9000216,12107301.701562837,10.656709742629548,1.987411621403689e+17,564400791164955.2,352.1277171319265,953.0098505433297,prefill
llama_3_1_70b,128x256,128,256,32768,128,1000,131072,1093772718256182.4,1479677875621227.5,1479677875.6212275,11559983.40329084,11.161261698980473,3.8508809824711475e+17,1093772718256182.4,352.07323406371506,953.6213982953589,prefill
llama_3_1_70b,128x256,128,256,32768,256,1000,131072,2187545436512364.8,2901437719104215.0,2901437719.1042147,11333741.090250839,11.384061006209595,7.659645346177352e+17,2187545436512364.8,350.1479429103532,954.0406333272854,prefill
llama_3_1_70b,128x256,128,256,32768,512,1000,131072,4375069153738969.5,5829678404224430.0,5829678404.224428,11386090.633250836,11.331720794774881,1.5504488095358648e+18,4375069153738969.5,354.38269774795185,962.9706911456315,prefill
llama_3_1_70b,128x512,128,512,65536,32,1000,131072,238155671575941.06,422460347817818.9,422460347.8178189,13201885.86930684,9.773149175601407,1.082951701186478e+17,238155671575941.06,454.72429609603296,1837.7032317971357,prefill
llama_3_1_70b,128x512,128,512,65536,64,1000,131072,458796382632714.1,774863953456821.8,774863953.4568216,12107249.272762837,10.656755890064954,1.987411621403689e+17,458796382632714.1,433.17944444097674,1840.0647760702664,prefill
llama_3_1_70b,128x512,128,512,65536,128,1000,131072,900077804746260.2,1479671164734827.5,1479671164.7348275,11559930.97449084,11.161312319659666,3.8508809824711475e+17,900077804746260.2,427.83867818590903,1841.2455482068315,prefill
llama_3_1_70b,128x512,128,512,65536,256,1000,131072,1800150179507240.5,2901424297331415.0,2901424297.3314147,11333688.661450839,11.384113668028313,7.659645346177352e+17,1800150179507240.5,425.5003517692088,1858.3015246068726,prefill
llama_3_1_70b,128x512,128,512,65536,512,1000,131072,3600294929029201.0,5814050763064750.0,5814050763.06475,11355567.89661084,11.362179432567899,1.5504488095358648e+18,3600294929029201.0,430.644944400134,1866.9428350180788,prefill
llama_3_1_70b,256x32,256,32,8192,32,1000,131072,2394999791093678.0,2394999791093678.0,2394999791.0936775,74843743.47167742,1.7239116326246509,1.0820035351360307e+17,2394999791093678.0,45.17760457264729,112.50295516899783,prefill
llama_3_1_70b,256x32,256,32,8192,64,1000,131072,4509681792454492.0,4509681792454492.0,4509681792.454492,70463778.00710143,1.831068438978631,1.985079811810263e+17,4509681792454492.0,44.01817917910878,120.74692747077867,prefill
llama_3_1_70b,256x32,256,32,8192,128,1000,131072,8739132672319160.0,8739132672319160.0,8739132672.319162,68274474.00249346,1.8897838743552664,3.818075553393541e+17,8739132672319160.0,43.68941056916479,120.85044102505809,prefill
llama_3_1_70b,256x32,256,32,8192,256,1000,131072,1.7198034432048496e+16,1.7198034432048496e+16,17198034432.048496,67179822.00018944,1.9205766874410024,7.52432977797972e+17,1.7198034432048496e+16,43.751103114191636,120.9021978021978,prefill
llama_3_1_70b,256x32,256,32,8192,512,1000,131072,3.439598198695395e+16,3.439598198695395e+16,34395981986.95395,67179652.31826943,1.920581538420854,1.5050530406111642e+18,3.439598198695395e+16,43.75665277362965,122.01886825230282,prefill
llama_3_1_70b,256x64,256,64,16384,32,1000,131072,1197861291637406.8,1197861291637406.8,1197861291.6374066,37433165.363668956,3.4467830531164543,1.0820035351360307e+17,1197861291637407.0,90.32794887770308,225.00591033799566,prefill
llama_3_1_70b,256x64,256,64,16384,64,1000,131072,2255563688408381.5,2255563688408381.5,2255563688.4083815,35243182.63138096,3.660963351394816,1.985079811810263e+17,2255563688408382.0,88.00814723218996,241.49385494155734,prefill
llama_3_1_70b,256x64,256,64,16384,128,1000,131072,4371011920521851.5,4371011920521851.5,4371011920.521852,34148530.629076965,3.7783177672112775,3.818075553393541e+17,4371011920521851.5,87.34992314863567,241.70088205011618,prefill
llama_3_1_70b,256x64,256,64,16384,256,1000,131072,8601908384748791.0,8601908384748791.0,8601908384.74879,33601204.627924964,3.839862333172781,7.52432977797972e+17,8601908384748791.0,87.47279605209907,241.8043956043956,prefill
llama_3_1_70b,256x64,256,64,16384,512,1000,131072,1.7203773330926062e+16,1.7203773330926062e+16,17203773330.92606,33601119.78696496,3.839872028611763,1.5050530406111642e+18,1.7203773330926062e+16,87.48389156613868,244.03773650460565,prefill
llama_3_1_70b,256x128,256,128,32768,32,1000,131072,599290615371803.2,599290615371803.2,599290615.3718032,18727831.73036885,6.8894254208177275,1.0820035351360307e+17,599290615371803.2,180.54738508874357,450.0118206759913,prefill
llama_3_1_70b,256x128,256,128,32768,64,1000,131072,1128501783310390.5,1128501783310390.5,1128501783.3103905,17632840.36422485,7.317255605726228,1.985079811810263e+17,1128501783310390.5,175.90400309223736,482.9877098831147,prefill
llama_3_1_70b,256x128,256,128,32768,128,1000,131072,2186945838473324.8,2186945838473324.8,2186945838.4733253,17085514.363072854,7.5516602695240636,3.818075553393541e+17,2186945838473324.8,174.584824471871,483.40176410023236,prefill
llama_3_1_70b,256x128,256,128,32768,256,1000,131072,4303833948799193.5,4303833948799193.5,4303833948.799193,16811851.36249685,7.674586053492071,7.52432977797972e+17,4303833948799193.5,174.82853352367536,483.6087912087912,prefill
llama_3_1_70b,256x128,256,128,32768,512,1000,131072,8607646178312627.0,8607646178312627.0,8607646178.312626,16811808.942016847,7.674605418429262,1.5050530406111642e+18,8607646178312627.0,174.8507094080164,488.0754730092113,prefill
llama_3_1_70b,256x256,256,256,65536,32,1000,131072,388302567109323.1,423393929872075.1,423393929.87207514,13231060.308502348,9.751599417704151,1.0820035351360307e+17,388302567109323.1,278.6495961617999,874.4703236462586,prefill
llama_3_1_70b,256x256,256,256,65536,64,1000,131072,741565410502038.2,776730618836374.2,776730618.8363742,12136415.919318346,10.631145212700222,1.985079811810263e+17,741565410502038.2,267.68775669652234,936.6230902111731,prefill
