gemm_class,model,array_dim,batch_size,max_seq_len,frequency,asram_size,wsram_size,osram_size,isram_active_elements,wsram_active_elements,active_fraction,input_data_moved,weight_data_moved,output_read_data_moved,output_write_data_moved,output_data_moved,total_data_moved,array_cycle_count,sram_cycle_count,window_cycle_count,sram_stall_cycle_count,dram_cycle_count,dram_stall_cycle_count,input_dram_bandwidth,weight_dram_bandwidth,output_dram_bandwidth,total_required_bandwidth
attention,llama_3_1_8b,32x512,32,131072,1000,4.823e+07,4.823e+07,4.823e+07,1507328,1507328,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,5.033e+07,5.033e+07,5.033e+07,1572864,1572864,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,5.243e+07,5.243e+07,5.243e+07,1638400,1638400,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,5.453e+07,5.453e+07,5.453e+07,1703936,1703936,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,5.662e+07,5.662e+07,5.662e+07,1769472,1769472,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,5.872e+07,5.872e+07,5.872e+07,1835008,1835008,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,6.082e+07,6.082e+07,6.082e+07,1900544,1900544,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,6.291e+07,6.291e+07,6.291e+07,1966080,1966080,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,6.501e+07,6.501e+07,6.501e+07,2031616,2031616,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,6.711e+07,6.711e+07,6.711e+07,2097152,2097152,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,6.921e+07,6.921e+07,6.921e+07,2162688,2162688,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,7.130e+07,7.130e+07,7.130e+07,2228224,2228224,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,7.340e+07,7.340e+07,7.340e+07,2293760,2293760,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,7.550e+07,7.550e+07,7.550e+07,2359296,2359296,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,7.759e+07,7.759e+07,7.759e+07,2424832,2424832,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,7.969e+07,7.969e+07,7.969e+07,2490368,2490368,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,8.179e+07,8.179e+07,8.179e+07,2555904,2555904,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
attention,llama_3_1_8b,32x512,32,131072,1000,8.389e+07,8.389e+07,8.389e+07,2621440,2621440,0.5,1.100e+12,3.602e+16,0.000e+00,1.100e+12,1.100e+12,3.602e+16,8.812e+13,3.518e+13,8.812e+13,0.000e+00,1.407e+14,5.262e+13,1.248e-02,4.088e+02,1.248e-02,4.088e+02
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,1.049e+07,1.049e+07,1.049e+07,327680,327680,0.5,1.052e+13,1.937e+15,4.292e+14,4.418e+14,8.710e+14,2.818e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.475e+00,1.008e+03,4.533e+02,1.467e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,1.258e+07,1.258e+07,1.258e+07,393216,393216,0.5,1.052e+13,1.937e+15,2.896e+14,3.022e+14,5.918e+14,2.539e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.474e+00,1.008e+03,3.080e+02,1.321e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,1.468e+07,1.468e+07,1.468e+07,458752,458752,0.5,1.048e+13,1.937e+15,1.500e+14,1.626e+14,3.126e+14,2.260e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.455e+00,1.008e+03,1.626e+02,1.176e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,1.678e+07,1.678e+07,1.678e+07,524288,524288,0.5,1.048e+13,1.937e+15,1.478e+14,1.604e+14,3.083e+14,2.255e+15,1.921e+12,1.921e+12,1.921e+12,0.000e+00,7.685e+12,5.763e+12,5.456e+00,1.008e+03,1.604e+02,1.174e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,1.887e+07,1.887e+07,1.887e+07,589824,589824,0.5,1.048e+13,1.937e+15,1.457e+14,1.583e+14,3.040e+14,2.251e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.456e+00,1.008e+03,1.582e+02,1.172e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,2.097e+07,2.097e+07,2.097e+07,655360,655360,0.5,1.048e+13,1.937e+15,1.435e+14,1.561e+14,2.997e+14,2.247e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.454e+00,1.008e+03,1.559e+02,1.169e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,2.307e+07,2.307e+07,2.307e+07,720896,720896,0.5,1.048e+13,1.937e+15,1.414e+14,1.540e+14,2.953e+14,2.242e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.455e+00,1.008e+03,1.537e+02,1.167e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,2.517e+07,2.517e+07,2.517e+07,786432,786432,0.5,1.048e+13,1.937e+15,1.392e+14,1.518e+14,2.910e+14,2.238e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.455e+00,1.008e+03,1.515e+02,1.165e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,2.726e+07,2.726e+07,2.726e+07,851968,851968,0.5,1.048e+13,1.937e+15,1.371e+14,1.497e+14,2.867e+14,2.234e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.685e+12,5.763e+12,5.454e+00,1.008e+03,1.492e+02,1.162e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,2.936e+07,2.936e+07,2.936e+07,917504,917504,0.5,1.048e+13,1.937e+15,1.349e+14,1.475e+14,2.824e+14,2.230e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.763e+12,5.454e+00,1.008e+03,1.470e+02,1.160e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,3.146e+07,3.146e+07,3.146e+07,983040,983040,0.5,1.048e+13,1.937e+15,1.328e+14,1.454e+14,2.781e+14,2.225e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.453e+00,1.007e+03,1.447e+02,1.158e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,3.355e+07,3.355e+07,3.355e+07,1048576,1048576,0.5,1.048e+13,1.937e+15,1.306e+14,1.432e+14,2.738e+14,2.221e+15,1.921e+12,1.921e+12,1.921e+12,0.000e+00,7.684e+12,5.763e+12,5.455e+00,1.008e+03,1.425e+02,1.156e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,3.565e+07,3.565e+07,3.565e+07,1114112,1114112,0.5,1.048e+13,1.937e+15,1.284e+14,1.411e+14,2.695e+14,2.217e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.402e+02,1.153e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,3.775e+07,3.775e+07,3.775e+07,1179648,1179648,0.5,1.048e+13,1.937e+15,1.263e+14,1.389e+14,2.652e+14,2.212e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.453e+00,1.008e+03,1.380e+02,1.151e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,3.985e+07,3.985e+07,3.985e+07,1245184,1245184,0.5,1.048e+13,1.937e+15,1.241e+14,1.368e+14,2.609e+14,2.208e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.763e+12,5.455e+00,1.008e+03,1.358e+02,1.149e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,4.194e+07,4.194e+07,4.194e+07,1310720,1310720,0.5,1.048e+13,1.937e+15,1.220e+14,1.346e+14,2.566e+14,2.204e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.454e+00,1.008e+03,1.335e+02,1.147e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,4.404e+07,4.404e+07,4.404e+07,1376256,1376256,0.5,1.048e+13,1.937e+15,1.198e+14,1.325e+14,2.523e+14,2.199e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.312e+02,1.144e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,4.614e+07,4.614e+07,4.614e+07,1441792,1441792,0.5,1.048e+13,1.937e+15,1.177e+14,1.303e+14,2.480e+14,2.195e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.290e+02,1.142e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,4.823e+07,4.823e+07,4.823e+07,1507328,1507328,0.5,1.048e+13,1.937e+15,1.155e+14,1.282e+14,2.437e+14,2.191e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.268e+02,1.140e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,5.033e+07,5.033e+07,5.033e+07,1572864,1572864,0.5,1.048e+13,1.937e+15,1.134e+14,1.260e+14,2.394e+14,2.186e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.245e+02,1.137e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,5.243e+07,5.243e+07,5.243e+07,1638400,1638400,0.5,1.048e+13,1.937e+15,1.112e+14,1.238e+14,2.351e+14,2.182e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.223e+02,1.135e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,5.453e+07,5.453e+07,5.453e+07,1703936,1703936,0.5,1.048e+13,1.937e+15,1.091e+14,1.217e+14,2.308e+14,2.178e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.453e+00,1.008e+03,1.201e+02,1.133e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,5.662e+07,5.662e+07,5.662e+07,1769472,1769472,0.5,1.048e+13,1.937e+15,1.069e+14,1.195e+14,2.265e+14,2.174e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.763e+12,5.454e+00,1.008e+03,1.179e+02,1.131e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,5.872e+07,5.872e+07,5.872e+07,1835008,1835008,0.5,1.048e+13,1.937e+15,1.048e+14,1.174e+14,2.222e+14,2.169e+15,1.923e+12,1.921e+12,1.923e+12,0.000e+00,7.684e+12,5.762e+12,5.451e+00,1.007e+03,1.155e+02,1.128e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,6.082e+07,6.082e+07,6.082e+07,1900544,1900544,0.5,1.048e+13,1.937e+15,1.026e+14,1.152e+14,2.178e+14,2.165e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.453e+00,1.008e+03,1.133e+02,1.126e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,6.291e+07,6.291e+07,6.291e+07,1966080,1966080,0.5,1.048e+13,1.937e+15,1.005e+14,1.131e+14,2.135e+14,2.161e+15,1.923e+12,1.921e+12,1.923e+12,0.000e+00,7.684e+12,5.761e+12,5.450e+00,1.007e+03,1.110e+02,1.124e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,6.501e+07,6.501e+07,6.501e+07,2031616,2031616,0.5,1.048e+13,1.937e+15,9.831e+13,1.109e+14,2.092e+14,2.156e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.088e+02,1.122e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,6.711e+07,6.711e+07,6.711e+07,2097152,2097152,0.5,1.048e+13,1.937e+15,9.615e+13,1.088e+14,2.049e+14,2.152e+15,1.921e+12,1.921e+12,1.921e+12,0.000e+00,7.684e+12,5.763e+12,5.454e+00,1.008e+03,1.067e+02,1.120e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,6.921e+07,6.921e+07,6.921e+07,2162688,2162688,0.5,1.048e+13,1.937e+15,9.400e+13,1.066e+14,2.006e+14,2.148e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,1.044e+02,1.117e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,7.130e+07,7.130e+07,7.130e+07,2228224,2228224,0.5,1.048e+13,1.937e+15,9.185e+13,1.045e+14,1.963e+14,2.143e+15,1.923e+12,1.921e+12,1.923e+12,0.000e+00,7.684e+12,5.761e+12,5.449e+00,1.007e+03,1.021e+02,1.114e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,7.340e+07,7.340e+07,7.340e+07,2293760,2293760,0.5,1.048e+13,1.937e+15,8.970e+13,1.023e+14,1.920e+14,2.139e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.452e+00,1.007e+03,9.989e+01,1.113e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,7.550e+07,7.550e+07,7.550e+07,2359296,2359296,0.5,1.048e+13,1.937e+15,8.754e+13,1.002e+14,1.877e+14,2.135e+15,1.923e+12,1.921e+12,1.923e+12,0.000e+00,7.684e+12,5.761e+12,5.450e+00,1.007e+03,9.761e+01,1.110e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,7.759e+07,7.759e+07,7.759e+07,2424832,2424832,0.5,1.048e+13,1.937e+15,8.539e+13,9.801e+13,1.834e+14,2.130e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.453e+00,1.008e+03,9.543e+01,1.109e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,7.969e+07,7.969e+07,7.969e+07,2490368,2490368,0.5,1.048e+13,1.937e+15,8.324e+13,9.586e+13,1.791e+14,2.126e+15,1.923e+12,1.921e+12,1.923e+12,0.000e+00,7.684e+12,5.761e+12,5.451e+00,1.007e+03,9.315e+01,1.106e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,8.179e+07,8.179e+07,8.179e+07,2555904,2555904,0.5,1.048e+13,1.937e+15,8.108e+13,9.370e+13,1.748e+14,2.122e+15,1.923e+12,1.921e+12,1.923e+12,0.000e+00,7.684e+12,5.761e+12,5.449e+00,1.007e+03,9.087e+01,1.103e+03
proj/ffn,llama_3_1_8b,32x512,32,131072,1000,8.389e+07,8.389e+07,8.389e+07,2621440,2621440,0.5,1.048e+13,1.937e+15,7.893e+13,9.155e+13,1.705e+14,2.118e+15,1.922e+12,1.921e+12,1.922e+12,0.000e+00,7.684e+12,5.762e+12,5.453e+00,1.008e+03,8.870e+01,1.102e+03
