model,array_dim,array_m,array_n,pe_count,batch_size,frequency,max_seq_len,cycle_count,llama_cycle_count,runtime_ms,runtime_ms_per_sequence,throughput_tokens_per_s,total_data_moved,window_cycle_count,average_bandwidth,peak_bandwidth,peak_phase
llama_3_1_70b,64x512,64,512,32768,128,2000,131072,9.172e+14,2.960e+15,1.480e+09,1.156e+07,1.116e+01,3.917e+17,9.172e+14,854.0,3668.1,prefill
llama_3_1_70b,64x512,64,512,32768,256,2000,131072,1.834e+15,5.903e+15,2.951e+09,1.153e+07,1.119e+01,7.930e+17,1.834e+15,864.6,3701.9,prefill
llama_3_1_70b,64x512,64,512,32768,512,2000,131072,3.669e+15,1.197e+16,5.986e+09,1.169e+07,1.104e+01,1.641e+18,3.669e+15,894.8,3719.1,prefill
llama_3_1_70b,128x32,128,32,4096,32,2000,131072,1.690e+15,1.690e+15,8.452e+08,2.641e+07,4.885e+00,1.083e+17,1.690e+15,128.1,199.1,prefill
llama_3_1_70b,128x32,128,32,4096,64,2000,131072,3.100e+15,3.100e+15,1.550e+09,2.422e+07,5.327e+00,1.987e+17,3.100e+15,128.2,226.9,prefill
llama_3_1_70b,128x32,128,32,4096,128,2000,131072,5.920e+15,5.920e+15,2.960e+09,2.313e+07,5.579e+00,3.851e+17,5.920e+15,130.1,243.9,prefill
llama_3_1_70b,128x32,128,32,4096,256,2000,131072,1.184e+16,1.184e+16,5.920e+09,2.313e+07,5.579e+00,7.660e+17,1.184e+16,129.4,244.0,prefill
llama_3_1_70b,128x32,128,32,4096,512,2000,131072,2.368e+16,2.368e+16,1.184e+10,2.313e+07,5.579e+00,1.550e+18,2.368e+16,130.9,244.0,prefill
llama_3_1_70b,128x64,128,64,8192,32,2000,131072,8.454e+14,8.454e+14,4.227e+08,1.321e+07,9.767e+00,1.083e+17,8.454e+14,256.2,398.3,prefill
llama_3_1_70b,128x64,128,64,8192,64,2000,131072,1.551e+15,1.551e+15,7.753e+08,1.211e+07,1.065e+01,1.987e+17,1.551e+15,256.3,453.8,prefill
llama_3_1_70b,128x64,128,64,8192,128,2000,131072,2.961e+15,2.961e+15,1.480e+09,1.157e+07,1.116e+01,3.851e+17,2.961e+15,260.1,487.7,prefill
llama_3_1_70b,128x64,128,64,8192,256,2000,131072,5.922e+15,5.922e+15,2.961e+09,1.157e+07,1.116e+01,7.660e+17,5.922e+15,258.7,487.9,prefill
llama_3_1_70b,128x64,128,64,8192,512,2000,131072,1.184e+16,1.184e+16,5.922e+09,1.157e+07,1.116e+01,1.550e+18,1.184e+16,261.8,488.0,prefill
llama_3_1_70b,128x128,128,128,16384,32,2000,131072,4.229e+14,8.442e+14,4.221e+08,1.319e+07,9.781e+00,1.083e+17,4.229e+14,512.2,796.5,prefill
llama_3_1_70b,128x128,128,128,16384,64,2000,131072,7.756e+14,1.548e+15,7.741e+08,1.210e+07,1.067e+01,1.987e+17,7.756e+14,512.5,907.6,prefill
llama_3_1_70b,128x128,128,128,16384,128,2000,131072,1.481e+15,2.956e+15,1.478e+09,1.155e+07,1.117e+01,3.851e+17,1.481e+15,520.0,975.5,prefill
llama_3_1_70b,128x128,128,128,16384,256,2000,131072,2.962e+15,5.797e+15,2.899e+09,1.132e+07,1.140e+01,7.660e+17,2.962e+15,517.1,975.9,prefill
llama_3_1_70b,128x128,128,128,16384,512,2000,131072,5.925e+15,1.165e+16,5.824e+09,1.137e+07,1.134e+01,1.550e+18,5.925e+15,523.4,976.1,prefill
llama_3_1_70b,128x256,128,256,32768,32,2000,131072,2.997e+14,8.442e+14,4.221e+08,1.319e+07,9.782e+00,1.083e+17,2.997e+14,722.6,1775.0,prefill
llama_3_1_70b,128x256,128,256,32768,64,2000,131072,5.644e+14,1.548e+15,7.741e+08,1.210e+07,1.067e+01,1.987e+17,5.644e+14,704.3,1906.0,prefill
llama_3_1_70b,128x256,128,256,32768,128,2000,131072,1.094e+15,2.956e+15,1.478e+09,1.155e+07,1.117e+01,3.851e+17,1.094e+15,704.1,1907.2,prefill
llama_3_1_70b,128x256,128,256,32768,256,2000,131072,2.188e+15,5.797e+15,2.899e+09,1.132e+07,1.140e+01,7.660e+17,2.188e+15,700.3,1908.1,prefill
llama_3_1_70b,128x256,128,256,32768,512,2000,131072,4.375e+15,1.162e+16,5.808e+09,1.134e+07,1.137e+01,1.550e+18,4.375e+15,708.8,1925.9,prefill
llama_3_1_70b,128x512,128,512,65536,32,2000,131072,2.382e+14,8.442e+14,4.221e+08,1.319e+07,9.782e+00,1.083e+17,2.382e+14,909.4,3675.4,prefill
llama_3_1_70b,128x512,128,512,65536,64,2000,131072,4.588e+14,1.548e+15,7.741e+08,1.210e+07,1.067e+01,1.987e+17,4.588e+14,866.4,3680.1,prefill
llama_3_1_70b,128x512,128,512,65536,128,2000,131072,9.001e+14,2.956e+15,1.478e+09,1.155e+07,1.117e+01,3.851e+17,9.001e+14,855.7,3682.5,prefill
llama_3_1_70b,128x512,128,512,65536,256,2000,131072,1.800e+15,5.797e+15,2.899e+09,1.132e+07,1.140e+01,7.660e+17,1.800e+15,851.0,3716.6,prefill
llama_3_1_70b,128x512,128,512,65536,512,2000,131072,3.600e+15,1.162e+16,5.808e+09,1.134e+07,1.137e+01,1.550e+18,3.600e+15,861.3,3733.9,prefill
llama_3_1_70b,256x32,256,32,8192,32,2000,131072,2.395e+15,2.395e+15,1.197e+09,3.742e+07,3.448e+00,1.082e+17,2.395e+15,90.4,225.0,prefill
llama_3_1_70b,256x32,256,32,8192,64,2000,131072,4.510e+15,4.510e+15,2.255e+09,3.523e+07,3.662e+00,1.985e+17,4.510e+15,88.0,241.5,prefill
llama_3_1_70b,256x32,256,32,8192,128,2000,131072,8.739e+15,8.739e+15,4.370e+09,3.414e+07,3.780e+00,3.818e+17,8.739e+15,87.4,241.7,prefill
llama_3_1_70b,256x32,256,32,8192,256,2000,131072,1.720e+16,1.720e+16,8.599e+09,3.359e+07,3.841e+00,7.524e+17,1.720e+16,87.5,241.8,prefill
llama_3_1_70b,256x32,256,32,8192,512,2000,131072,3.440e+16,3.440e+16,1.720e+10,3.359e+07,3.841e+00,1.505e+18,3.440e+16,87.5,244.0,prefill
llama_3_1_70b,256x64,256,64,16384,32,2000,131072,1.198e+15,1.198e+15,5.989e+08,1.872e+07,6.894e+00,1.082e+17,1.198e+15,180.7,450.0,prefill
llama_3_1_70b,256x64,256,64,16384,64,2000,131072,2.256e+15,2.256e+15,1.128e+09,1.762e+07,7.322e+00,1.985e+17,2.256e+15,176.0,483.0,prefill
llama_3_1_70b,256x64,256,64,16384,128,2000,131072,4.371e+15,4.371e+15,2.186e+09,1.707e+07,7.557e+00,3.818e+17,4.371e+15,174.7,483.4,prefill
llama_3_1_70b,256x64,256,64,16384,256,2000,131072,8.602e+15,8.602e+15,4.301e+09,1.680e+07,7.680e+00,7.524e+17,8.602e+15,174.9,483.6,prefill
llama_3_1_70b,256x64,256,64,16384,512,2000,131072,1.720e+16,1.720e+16,8.602e+09,1.680e+07,7.680e+00,1.505e+18,1.720e+16,175.0,488.1,prefill
llama_3_1_70b,256x128,256,128,32768,32,2000,131072,5.993e+14,8.446e+14,4.223e+08,1.320e+07,9.776e+00,1.082e+17,5.993e+14,361.1,900.0,prefill
llama_3_1_70b,256x128,256,128,32768,64,2000,131072,1.129e+15,1.549e+15,7.746e+08,1.210e+07,1.066e+01,1.985e+17,1.129e+15,351.8,966.0,prefill
llama_3_1_70b,256x128,256,128,32768,128,2000,131072,2.187e+15,2.958e+15,1.479e+09,1.156e+07,1.117e+01,3.818e+17,2.187e+15,349.2,966.8,prefill
llama_3_1_70b,256x128,256,128,32768,256,2000,131072,4.304e+15,5.776e+15,2.888e+09,1.128e+07,1.144e+01,7.524e+17,4.304e+15,349.7,967.2,prefill
llama_3_1_70b,256x128,256,128,32768,512,2000,131072,8.608e+15,1.146e+16,5.732e+09,1.120e+07,1.152e+01,1.505e+18,8.608e+15,349.7,976.2,prefill
llama_3_1_70b,256x256,256,256,65536,32,2000,131072,3.883e+14,8.439e+14,4.220e+08,1.319e+07,9.785e+00,1.082e+17,3.883e+14,557.3,1748.9,prefill
llama_3_1_70b,256x256,256,256,65536,64,2000,131072,7.416e+14,1.548e+15,7.739e+08,1.209e+07,1.067e+01,1.985e+17,7.416e+14,535.4,1873.2,prefill
llama_3_1_70b,256x256,256,256,65536,128,2000,131072,1.448e+15,2.955e+15,1.478e+09,1.154e+07,1.118e+01,3.818e+17,1.448e+15,527.3,1874.9,prefill
llama_3_1_70b,256x256,256,256,65536,256,2000,131072,2.861e+15,5.771e+15,2.885e+09,1.127e+07,1.145e+01,7.524e+17,2.861e+15,526.0,1875.7,prefill
llama_3_1_70b,256x256,256,256,65536,512,2000,131072,5.722e+15,1.145e+16,5.726e+09,1.118e+07,1.154e+01,1.505e+18,5.722e+15,526.0,1892.5,prefill
llama_3_1_70b,256x512,256,512,131072,32,2000,131072,2.828e+14,8.439e+14,4.220e+08,1.319e+07,9.785e+00,1.082e+17,2.828e+14,765.2,3587.8,prefill
llama_3_1_70b,256x512,256,512,131072,64,2000,131072,5.481e+14,1.548e+15,7.739e+08,1.209e+07,1.067e+01,1.985e+17,5.481e+14,724.4,3590.5,prefill
llama_3_1_70b,256x512,256,512,131072,128,2000,131072,1.079e+15,2.955e+15,1.478e+09,1.154e+07,1.118e+01,3.818e+17,1.079e+15,707.9,3593.6,prefill
llama_3_1_70b,256x512,256,512,131072,256,2000,131072,2.140e+15,5.771e+15,2.885e+09,1.127e+07,1.145e+01,7.524e+17,2.140e+15,703.3,3625.7,prefill
llama_3_1_70b,256x512,256,512,131072,512,2000,131072,4.280e+15,1.145e+16,5.726e+09,1.118e+07,1.154e+01,1.505e+18,4.280e+15,703.4,3641.5,prefill
llama_3_1_70b,512x32,512,32,16384,32,2000,131072,3.805e+15,3.805e+15,1.903e+09,5.946e+07,2.170e+00,1.082e+17,3.805e+15,56.8,249.3,prefill
llama_3_1_70b,512x32,512,32,16384,64,2000,131072,7.330e+15,7.330e+15,3.665e+09,5.727e+07,2.253e+00,1.984e+17,7.330e+15,54.1,249.7,prefill
llama_3_1_70b,512x32,512,32,16384,128,2000,131072,1.438e+16,1.438e+16,7.190e+09,5.617e+07,2.297e+00,3.802e+17,1.438e+16,52.9,249.9,prefill
llama_3_1_70b,512x32,512,32,16384,256,2000,131072,2.848e+16,2.848e+16,1.424e+10,5.563e+07,2.320e+00,7.458e+17,2.848e+16,52.4,252.0,prefill
llama_3_1_70b,512x32,512,32,16384,512,2000,131072,5.668e+16,5.668e+16,2.834e+10,5.535e+07,2.331e+00,1.483e+18,5.668e+16,52.3,253.2,prefill
llama_3_1_70b,512x64,512,64,32768,32,2000,131072,1.903e+15,1.903e+15,9.517e+08,2.974e+07,4.338e+00,1.082e+17,1.903e+15,113.6,498.5,prefill
llama_3_1_70b,512x64,512,64,32768,64,2000,131072,3.667e+15,3.667e+15,1.833e+09,2.864e+07,4.504e+00,1.984e+17,3.667e+15,108.2,499.3,prefill
llama_3_1_70b,512x64,512,64,32768,128,2000,131072,7.193e+15,7.193e+15,3.596e+09,2.810e+07,4.592e+00,3.802e+17,7.193e+15,105.7,499.7,prefill
llama_3_1_70b,512x64,512,64,32768,256,2000,131072,1.425e+16,1.425e+16,7.123e+09,2.782e+07,4.637e+00,7.458e+17,1.425e+16,104.7,504.1,prefill
llama_3_1_70b,512x64,512,64,32768,512,2000,131072,2.835e+16,2.835e+16,1.418e+10,2.769e+07,4.660e+00,1.483e+18,2.835e+16,104.6,506.3,prefill
llama_3_1_70b,512x128,512,128,65536,32,2000,131072,9.524e+14,1.197e+15,5.985e+08,1.870e+07,6.899e+00,1.082e+17,9.524e+14,227.1,997.0,prefill
llama_3_1_70b,512x128,512,128,65536,64,2000,131072,1.835e+15,2.254e+15,1.127e+09,1.761e+07,7.328e+00,1.984e+17,1.835e+15,216.3,998.6,prefill
llama_3_1_70b,512x128,512,128,65536,128,2000,131072,3.599e+15,4.368e+15,2.184e+09,1.706e+07,7.563e+00,3.802e+17,3.599e+15,211.3,999.4,prefill
llama_3_1_70b,512x128,512,128,65536,256,2000,131072,7.129e+15,8.595e+15,4.297e+09,1.679e+07,7.686e+00,7.458e+17,7.129e+15,209.2,1008.2,prefill
llama_3_1_70b,512x128,512,128,65536,512,2000,131072,1.419e+16,1.705e+16,8.525e+09,1.665e+07,7.749e+00,1.483e+18,1.419e+16,209.0,1012.6,prefill
llama_3_1_70b,512x256,512,256,131072,32,2000,131072,5.656e+14,8.452e+14,4.226e+08,1.321e+07,9.770e+00,1.082e+17,5.656e+14,382.5,1919.3,prefill
llama_3_1_70b,512x256,512,256,131072,64,2000,131072,1.096e+15,1.550e+15,7.752e+08,1.211e+07,1.065e+01,1.984e+17,1.096e+15,362.0,1922.4,prefill
llama_3_1_70b,512x256,512,256,131072,128,2000,131072,2.157e+15,2.960e+15,1.480e+09,1.156e+07,1.116e+01,3.802e+17,2.157e+15,352.5,1924.0,prefill
llama_3_1_70b,512x256,512,256,131072,256,2000,131072,4.279e+15,5.781e+15,2.890e+09,1.129e+07,1.143e+01,7.458e+17,4.279e+15,348.6,1940.2,prefill
llama_3_1_70b,512x256,512,256,131072,512,2000,131072,8.524e+15,1.142e+16,5.711e+09,1.115e+07,1.157e+01,1.483e+18,8.524e+15,347.9,1948.5,prefill
llama_3_1_70b,512x512,512,512,262144,32,2000,131072,3.721e+14,8.438e+14,4.219e+08,1.318e+07,9.786e+00,1.082e+17,3.721e+14,581.3,3685.3,prefill
llama_3_1_70b,512x512,512,512,262144,64,2000,131072,7.268e+14,1.547e+15,7.737e+08,1.209e+07,1.067e+01,1.984e+17,7.268e+14,546.0,3691.2,prefill
llama_3_1_70b,512x512,512,512,262144,128,2000,131072,1.436e+15,2.955e+15,1.477e+09,1.154e+07,1.118e+01,3.802e+17,1.436e+15,529.5,3694.2,prefill
llama_3_1_70b,512x512,512,512,262144,256,2000,131072,2.854e+15,5.769e+15,2.885e+09,1.127e+07,1.145e+01,7.458e+17,2.854e+15,522.5,3724.1,prefill
llama_3_1_70b,512x512,512,512,262144,512,2000,131072,5.691e+15,1.140e+16,5.699e+09,1.113e+07,1.159e+01,1.483e+18,5.691e+15,521.1,3739.3,prefill
llama_3_1_8b,32x32,32,32,1024,32,1000,131072,5.939e+14,5.939e+14,5.939e+08,1.856e+07,6.952e+00,3.814e+16,5.939e+14,64.2,118.7,prefill
llama_3_1_8b,32x32,32,32,1024,64,1000,131072,1.188e+15,1.188e+15,1.188e+09,1.856e+07,6.951e+00,7.452e+16,1.188e+15,62.7,96.6,prefill
llama_3_1_8b,32x32,32,32,1024,128,1000,131072,2.376e+15,2.376e+15,2.376e+09,1.856e+07,6.951e+00,1.473e+17,2.376e+15,62.0,96.7,prefill
llama_3_1_8b,32x32,32,32,1024,256,1000,131072,4.751e+15,4.751e+15,4.751e+09,1.856e+07,6.952e+00,2.972e+17,4.751e+15,62.5,109.8,prefill
llama_3_1_8b,32x32,32,32,1024,512,1000,131072,9.502e+15,9.502e+15,9.502e+09,1.856e+07,6.952e+00,6.036e+17,9.502e+15,63.5,117.7,prefill
llama_3_1_8b,32x64,32,64,2048,32,1000,131072,2.971e+14,2.971e+14,2.971e+08,9.283e+06,1.390e+01,3.814e+16,2.971e+14,128.4,192.5,prefill
llama_3_1_8b,32x64,32,64,2048,64,1000,131072,5.941e+14,5.941e+14,5.941e+08,9.283e+06,1.390e+01,7.452e+16,5.941e+14,125.4,193.1,prefill
llama_3_1_8b,32x64,32,64,2048,128,1000,131072,1.188e+15,1.188e+15,1.188e+09,9.282e+06,1.390e+01,1.473e+17,1.188e+15,123.9,219.4,prefill
llama_3_1_8b,32x64,32,64,2048,256,1000,131072,2.376e+15,2.376e+15,2.376e+09,9.282e+06,1.390e+01,2.972e+17,2.376e+15,125.1,235.4,prefill
llama_3_1_8b,32x64,32,64,2048,512,1000,131072,4.752e+15,4.752e+15,4.752e+09,9.282e+06,1.390e+01,6.036e+17,4.752e+15,127.0,235.5,prefill
llama_3_1_8b,32x128,32,128,4096,32,1000,131072,1.486e+14,1.486e+14,1.486e+08,4.644e+06,2.778e+01,3.814e+16,1.486e+14,256.7,385.0,prefill
llama_3_1_8b,32x128,32,128,4096,64,1000,131072,2.972e+14,2.972e+14,2.972e+08,4.643e+06,2.779e+01,7.452e+16,2.972e+14,250.7,438.1,prefill
llama_3_1_8b,32x128,32,128,4096,128,1000,131072,5.943e+14,5.943e+14,5.943e+08,4.643e+06,2.779e+01,1.473e+17,5.943e+14,247.8,470.4,prefill
llama_3_1_8b,32x128,32,128,4096,256,1000,131072,1.189e+15,1.189e+15,1.189e+09,4.643e+06,2.779e+01,2.972e+17,1.189e+15,250.0,470.7,prefill
llama_3_1_8b,32x128,32,128,4096,512,1000,131072,2.377e+15,2.377e+15,2.377e+09,4.643e+06,2.779e+01,6.036e+17,2.377e+15,253.9,470.9,prefill
llama_3_1_8b,32x256,32,256,8192,32,1000,131072,1.096e+14,1.484e+14,1.484e+08,4.638e+06,2.782e+01,3.814e+16,1.096e+14,348.1,847.3,prefill
llama_3_1_8b,32x256,32,256,8192,64,1000,131072,2.191e+14,2.895e+14,2.895e+08,4.523e+06,2.852e+01,7.452e+16,2.191e+14,340.1,909.2,prefill
llama_3_1_8b,32x256,32,256,8192,128,1000,131072,4.382e+14,5.793e+14,5.793e+08,4.526e+06,2.851e+01,1.473e+17,4.382e+14,336.1,910.7,prefill
llama_3_1_8b,32x256,32,256,8192,256,1000,131072,8.764e+14,1.159e+15,1.159e+09,4.527e+06,2.850e+01,2.972e+17,8.764e+14,339.1,911.5,prefill
llama_3_1_8b,32x256,32,256,8192,512,1000,131072,1.753e+15,2.327e+15,2.327e+09,4.545e+06,2.839e+01,6.036e+17,1.753e+15,344.3,919.8,prefill
llama_3_1_8b,32x512,32,512,16384,32,1000,131072,9.004e+13,1.484e+14,1.484e+08,4.638e+06,2.782e+01,3.814e+16,9.004e+13,423.6,1691.1,prefill
llama_3_1_8b,32x512,32,512,16384,64,1000,131072,1.801e+14,2.895e+14,2.895e+08,4.523e+06,2.852e+01,7.452e+16,1.801e+14,413.8,1696.7,prefill
llama_3_1_8b,32x512,32,512,16384,128,1000,131072,3.602e+14,5.723e+14,5.723e+08,4.471e+06,2.886e+01,1.473e+17,3.602e+14,408.9,1699.5,prefill
llama_3_1_8b,32x512,32,512,16384,256,1000,131072,7.204e+14,1.146e+15,1.146e+09,4.477e+06,2.882e+01,2.972e+17,7.204e+14,412.5,1714.7,prefill
llama_3_1_8b,32x512,32,512,16384,512,1000,131072,1.441e+15,2.314e+15,2.314e+09,4.520e+06,2.855e+01,6.036e+17,1.441e+15,418.9,1722.5,prefill
llama_3_1_8b,64x32,64,32,2048,32,1000,131072,5.938e+14,5.938e+14,5.938e+08,1.856e+07,6.953e+00,3.806e+16,5.938e+14,64.1,96.3,prefill
llama_3_1_8b,64x32,64,32,2048,64,1000,131072,1.157e+15,1.157e+15,1.157e+09,1.808e+07,7.135e+00,7.427e+16,1.157e+15,64.2,96.7,prefill
llama_3_1_8b,64x32,64,32,2048,128,1000,131072,2.315e+15,2.315e+15,2.315e+09,1.808e+07,7.135e+00,1.467e+17,2.315e+15,63.4,109.8,prefill
llama_3_1_8b,64x32,64,32,2048,256,1000,131072,4.629e+15,4.629e+15,4.629e+09,1.808e+07,7.135e+00,2.937e+17,4.629e+15,63.4,117.8,prefill
llama_3_1_8b,64x32,64,32,2048,512,1000,131072,9.258e+15,9.258e+15,9.258e+09,1.808e+07,7.135e+00,5.910e+17,9.258e+15,63.8,117.8,prefill
llama_3_1_8b,64x64,64,64,4096,32,1000,131072,2.970e+14,2.970e+14,2.970e+08,9.281e+06,1.390e+01,3.806e+16,2.970e+14,128.2,192.7,prefill
llama_3_1_8b,64x64,64,64,4096,64,1000,131072,5.788e+14,5.788e+14,5.788e+08,9.044e+06,1.427e+01,7.427e+16,5.788e+14,128.3,193.3,prefill
llama_3_1_8b,64x64,64,64,4096,128,1000,131072,1.158e+15,1.158e+15,1.158e+09,9.044e+06,1.427e+01,1.467e+17,1.158e+15,126.7,219.6,prefill
llama_3_1_8b,64x64,64,64,4096,256,1000,131072,2.315e+15,2.315e+15,2.315e+09,9.043e+06,1.427e+01,2.937e+17,2.315e+15,126.9,235.5,prefill
llama_3_1_8b,64x64,64,64,4096,512,1000,131072,4.630e+15,4.630e+15,4.630e+09,9.043e+06,1.427e+01,5.910e+17,4.630e+15,127.6,235.6,prefill
llama_3_1_8b,64x128,64,128,8192,32,1000,131072,1.486e+14,1.486e+14,1.486e+08,4.643e+06,2.779e+01,3.806e+16,1.486e+14,256.2,385.4,prefill
llama_3_1_8b,64x128,64,128,8192,64,1000,131072,2.895e+14,2.895e+14,2.895e+08,4.524e+06,2.852e+01,7.427e+16,2.895e+14,256.5,438.5,prefill
llama_3_1_8b,64x128,64,128,8192,128,1000,131072,5.791e+14,5.791e+14,5.791e+08,4.524e+06,2.852e+01,1.467e+17,5.791e+14,253.3,470.7,prefill
llama_3_1_8b,64x128,64,128,8192,256,1000,131072,1.158e+15,1.158e+15,1.158e+09,4.524e+06,2.852e+01,2.937e+17,1.158e+15,253.6,471.1,prefill
llama_3_1_8b,64x128,64,128,8192,512,1000,131072,2.316e+15,2.316e+15,2.316e+09,4.524e+06,2.852e+01,5.910e+17,2.316e+15,255.2,471.3,prefill
llama_3_1_8b,64x256,64,256,16384,32,1000,131072,1.096e+14,1.484e+14,1.484e+08,4.638e+06,2.782e+01,3.806e+16,1.096e+14,347.4,848.1,prefill
llama_3_1_8b,64x256,64,256,16384,64,1000,131072,2.153e+14,2.892e+14,2.892e+08,4.519e+06,2.855e+01,7.427e+16,2.153e+14,344.9,910.1,prefill
llama_3_1_8b,64x256,64,256,16384,128,1000,131072,4.307e+14,5.713e+14,5.713e+08,4.463e+06,2.891e+01,1.467e+17,4.307e+14,340.6,911.5,prefill
llama_3_1_8b,64x256,64,256,16384,256,1000,131072,8.613e+14,1.143e+15,1.143e+09,4.464e+06,2.890e+01,2.937e+17,8.613e+14,341.0,912.1,prefill
llama_3_1_8b,64x256,64,256,16384,512,1000,131072,1.723e+15,2.290e+15,2.290e+09,4.473e+06,2.885e+01,5.910e+17,1.723e+15,343.1,920.5,prefill
llama_3_1_8b,64x512,64,512,32768,32,1000,131072,9.006e+13,1.484e+14,1.484e+08,4.638e+06,2.782e+01,3.806e+16,9.006e+13,422.6,1692.6,prefill
llama_3_1_8b,64x512,64,512,32768,64,1000,131072,1.782e+14,2.892e+14,2.892e+08,4.519e+06,2.855e+01,7.427e+16,1.782e+14,416.7,1698.2,prefill
llama_3_1_8b,64x512,64,512,32768,128,1000,131072,3.565e+14,5.713e+14,5.713e+08,4.463e+06,2.891e+01,1.467e+17,3.565e+14,411.5,1700.8,prefill
llama_3_1_8b,64x512,64,512,32768,256,1000,131072,7.129e+14,1.136e+15,1.136e+09,4.439e+06,2.907e+01,2.937e+17,7.129e+14,412.0,1716.0,prefill
llama_3_1_8b,64x512,64,512,32768,512,1000,131072,1.426e+15,2.284e+15,2.284e+09,4.460e+06,2.893e+01,5.910e+17,1.426e+15,414.5,1723.8,prefill
llama_3_1_8b,128x32,128,32,4096,32,1000,131072,5.939e+14,5.939e+14,5.939e+08,1.856e+07,6.951e+00,3.802e+16,5.939e+14,64.0,96.7,prefill
llama_3_1_8b,128x32,128,32,4096,64,1000,131072,1.158e+15,1.158e+15,1.158e+09,1.809e+07,7.133e+00,7.415e+16,1.158e+15,64.1,109.9,prefill
llama_3_1_8b,128x32,128,32,4096,128,1000,131072,2.285e+15,2.285e+15,2.285e+09,1.785e+07,7.228e+00,1.464e+17,2.285e+15,64.1,118.0,prefill
llama_3_1_8b,128x32,128,32,4096,256,1000,131072,4.570e+15,4.570e+15,4.570e+09,1.785e+07,7.228e+00,2.920e+17,4.570e+15,63.9,118.1,prefill
llama_3_1_8b,128x32,128,32,4096,512,1000,131072,9.140e+15,9.140e+15,9.140e+09,1.785e+07,7.228e+00,5.847e+17,9.140e+15,64.0,118.1,prefill
llama_3_1_8b,128x64,128,64,8192,32,1000,131072,2.970e+14,2.970e+14,2.970e+08,9.283e+06,1.390e+01,3.802e+16,2.970e+14,128.0,193.3,prefill
llama_3_1_8b,128x64,128,64,8192,64,1000,131072,5.789e+14,5.789e+14,5.789e+08,9.046e+06,1.426e+01,7.415e+16,5.789e+14,128.1,219.9,prefill
llama_3_1_8b,128x64,128,64,8192,128,1000,131072,1.143e+15,1.143e+15,1.143e+09,8.928e+06,1.445e+01,1.464e+17,1.143e+15,128.1,236.0,prefill
llama_3_1_8b,128x64,128,64,8192,256,1000,131072,2.285e+15,2.285e+15,2.285e+09,8.928e+06,1.445e+01,2.920e+17,2.285e+15,127.8,236.2,prefill
llama_3_1_8b,128x64,128,64,8192,512,1000,131072,4.571e+15,4.571e+15,4.571e+09,8.928e+06,1.445e+01,5.847e+17,4.571e+15,127.9,236.3,prefill
llama_3_1_8b,128x128,128,128,16384,32,1000,131072,1.486e+14,1.486e+14,1.486e+08,4.644e+06,2.779e+01,3.802e+16,1.486e+14,255.9,386.7,prefill
llama_3_1_8b,128x128,128,128,16384,64,1000,131072,2.896e+14,2.896e+14,2.896e+08,4.525e+06,2.851e+01,7.415e+16,2.896e+14,256.0,439.7,prefill
llama_3_1_8b,128x128,128,128,16384,128,1000,131072,5.717e+14,5.717e+14,5.717e+08,4.466e+06,2.889e+01,1.464e+17,5.717e+14,256.1,472.0,prefill
llama_3_1_8b,128x128,128,128,16384,256,1000,131072,1.143e+15,1.143e+15,1.143e+09,4.466e+06,2.889e+01,2.920e+17,1.143e+15,255.4,472.3,prefill
llama_3_1_8b,128x128,128,128,16384,512,1000,131072,2.287e+15,2.287e+15,2.287e+09,4.466e+06,2.889e+01,5.847e+17,2.287e+15,255.7,472.5,prefill
llama_3_1_8b,128x256,128,256,32768,32,1000,131072,1.096e+14,1.484e+14,1.484e+08,4.639e+06,2.781e+01,3.802e+16,1.096e+14,346.9,850.9,prefill
llama_3_1_8b,128x256,128,256,32768,64,1000,131072,2.154e+14,2.893e+14,2.893e+08,4.521e+06,2.854e+01,7.415e+16,2.154e+14,344.2,912.6,prefill
llama_3_1_8b,128x256,128,256,32768,128,1000,131072,4.271e+14,5.711e+14,5.711e+08,4.462e+06,2.892e+01,1.464e+17,4.271e+14,342.8,913.9,prefill
llama_3_1_8b,128x256,128,256,32768,256,1000,131072,8.542e+14,1.135e+15,1.135e+09,4.434e+06,2.910e+01,2.920e+17,8.542e+14,341.8,914.6,prefill
llama_3_1_8b,128x256,128,256,32768,512,1000,131072,1.708e+15,2.273e+15,2.273e+09,4.438e+06,2.907e+01,5.847e+17,1.708e+15,342.3,923.0,prefill
llama_3_1_8b,128x512,128,512,65536,32,1000,131072,9.013e+13,1.484e+14,1.484e+08,4.639e+06,2.781e+01,3.802e+16,9.013e+13,421.9,1698.2,prefill
llama_3_1_8b,128x512,128,512,65536,64,1000,131072,1.784e+14,2.893e+14,2.893e+08,4.521e+06,2.854e+01,7.415e+16,1.784e+14,415.7,1702.9,prefill
llama_3_1_8b,128x512,128,512,65536,128,1000,131072,3.548e+14,5.711e+14,5.711e+08,4.462e+06,2.892e+01,1.464e+17,3.548e+14,412.6,1705.3,prefill
llama_3_1_8b,128x512,128,512,65536,256,1000,131072,7.097e+14,1.135e+15,1.135e+09,4.434e+06,2.910e+01,2.920e+17,7.097e+14,411.4,1720.6,prefill
llama_3_1_8b,128x512,128,512,65536,512,1000,131072,1.419e+15,2.269e+15,2.269e+09,4.432e+06,2.911e+01,5.847e+17,1.419e+15,412.0,1728.4,prefill
