design,model,network,subarch,arch_dim,max_seq_len,batch_size,kv_heads,run_path,checkpoint_mtime,runtime|llama_2|llama_2,runtime|llama_2|projection,runtime|llama_2|attention,runtime|llama_2|ffn,runtime|llama_2|nonlinear,runtime|gemm|gemm,runtime|nonlinear|nonlinear,runtime|projection|projection,runtime|attention|attention,runtime|ffn|ffn,runtime|softmax|softmax,runtime|silu|silu,cycle_count|llama_2|llama_2,cycle_count|gemm|gemm,cycle_count|nonlinear|nonlinear,cycle_count|projection|projection,cycle_count|attention|attention,cycle_count|ffn|ffn,cycle_count|softmax|softmax,cycle_count|silu|silu,tag_dynamic_energy|llama_2|accumulator,tag_leakage_power|None|accumulator,tag_area|llama_2|accumulator,tag_dynamic_energy|llama_2|fifo,tag_leakage_power|None|fifo,tag_area|llama_2|fifo,tag_dynamic_energy|llama_2|pe,tag_leakage_power|None|pe,tag_area|llama_2|pe,tag_dynamic_energy|llama_2|nonlinear,tag_leakage_power|None|nonlinear,tag_area|llama_2|nonlinear,tag_dynamic_energy|llama_2|vector,tag_leakage_power|None|vector,tag_area|llama_2|vector,tag_dynamic_energy|llama_2|tc,tag_leakage_power|None|tc,tag_area|llama_2|tc,tag_dynamic_energy|llama_2|value_reuse,tag_leakage_power|None|value_reuse,tag_area|llama_2|value_reuse,tag_dynamic_energy|llama_2|array,tag_leakage_power|None|array,tag_area|llama_2|array,tag_dynamic_energy|llama_2|node_memory,tag_leakage_power|None|node_memory,tag_area|llama_2|node_memory,tag_dynamic_energy|llama_2|router,tag_leakage_power|None|router,tag_area|llama_2|router,tag_dynamic_energy|llama_2|onchip,tag_leakage_power|llama_2|onchip,tag_dynamic_energy|None|onchip,tag_leakage_power|None|onchip,tag_dynamic_energy|gemm|onchip,tag_leakage_power|gemm|onchip,tag_dynamic_energy|nonlinear|onchip,tag_leakage_power|nonlinear|onchip,tag_dynamic_energy|projection|onchip,tag_leakage_power|projection|onchip,tag_dynamic_energy|attention|onchip,tag_leakage_power|attention|onchip,tag_dynamic_energy|ffn|onchip,tag_leakage_power|ffn|onchip,tag_dynamic_energy|softmax|onchip,tag_leakage_power|softmax|onchip,tag_dynamic_energy|silu|onchip,tag_leakage_power|silu|onchip,tag_area|llama_2|onchip,tag_area|None|onchip,area_module|llama_2|pe_fifo,count|gemm|multiplier,count|gemm|and_gate,count|gemm|register_vector,count|gemm|accumulator_vector,count|gemm|magnitude_register,count|gemm|adder_vector,count|nonlinear|multiplier,count|nonlinear|and_gate,count|nonlinear|register_vector,count|nonlinear|accumulator_vector,count|nonlinear|magnitude_register,count|nonlinear|adder_vector,count|projection|multiplier,count|projection|and_gate,count|projection|register_vector,count|projection|accumulator_vector,count|projection|magnitude_register,count|projection|adder_vector,count|attention|multiplier,count|attention|and_gate,count|attention|register_vector,count|attention|accumulator_vector,count|attention|magnitude_register,count|attention|adder_vector,count|ffn|multiplier,count|ffn|and_gate,count|ffn|register_vector,count|ffn|accumulator_vector,count|ffn|magnitude_register,count|ffn|adder_vector,count|softmax|multiplier,count|softmax|and_gate,count|softmax|register_vector,count|softmax|accumulator_vector,count|softmax|magnitude_register,count|softmax|adder_vector,count|silu|multiplier,count|silu|and_gate,count|silu|register_vector,count|silu|accumulator_vector,count|silu|magnitude_register,count|silu|adder_vector
simd,llama_2_70b,single_node,mac,64x64,1024,16,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_81,1787938814945590676,13289115.545600003,3449395.6096000001,440650.95680000016,9054663.4752000012,344231.424,12944884.121600002,344231.424,43117.445120000004,5508.1369600000016,113183.29344000001,948.26879999999994,3354.6239999999998,5315646218240,5177953648640,137692569600,17246978048,2203254784.0000005,45273317376,379307520,1341849600,10659193274362.92,75.579023359999994,3.138953216,1991082818272.7681,28.27373184,1.495694592,19001576237154.258,155.90674240000001,7.0663389439999991,,,,42288728711.924995,2.3640390400000002,0.105599872,,,,,,,21201497679050.875,187.72543552000002,8.7166795520000022,3872909066035.6592,338.28084000000001,16.422400882799998,,,,25074406745086.531,526.00627551999992,,526.00627551999992,25053225300255.367,526.00627551999992,21181444831.160172,526.00627551999992,85911137482.626495,526.00627551999992,1734137182.884125,526.00627551999992,225504914452.509,526.00627551999992,66368242.834910408,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,5192769307934720,,20311594106880,0,,,0,,8616495022080,195829432320,,,17867063951360,,69793218560,0,,,138101653504,,881197056,0,,,46901042872320,,183207198720,0,,,0,,23736221696,539459584,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,1024,32,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_82,1787938815184592880,12816512.8192,2597113.0367999999,440703.38560000015,9089895.628800001,688462.848,12128049.9712,688462.848,32463.912960000001,5508.7923200000023,113623.69536000001,1896.5375999999999,6709.2479999999996,5126605127680,4851219988480,275385139200,12985565184,2203516928.0000005,45449478144,758615040,2683699200,19851358251420.688,75.579023359999994,3.138953216,3496612033878.1787,28.27373184,1.495694592,34921925767404.574,155.90674240000001,7.0663389439999991,,,,80536895171.234482,2.3640390400000002,0.105599872,,,,,,,38809252169132.438,187.72543552000002,8.7166795520000022,5753089504809.6738,338.28084000000001,16.422400882799998,,,,44562341673942.109,526.00627551999992,,526.00627551999992,44519978784279.781,526.00627551999992,42362889662.320343,526.00627551999992,123143213627.40218,526.00627551999992,2348684831.7297821,526.00627551999992,430977604817.13654,526.00627551999992,132736485.66982082,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,9670856057815040,,37831459471360,0,,,0,,17232990044160,391658864640,,,26800595927040,,104689827840,0,,,276203307008,,1762394112,0,,,93802085744640,,366414397440,0,,,0,,47472443392,1078919168,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,1024,32,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_83,1787938815043591580,14122815.6928,3462817.3824000005,881301.91360000032,9089895.628800001,688462.848,13434352.844800001,688462.848,43285.217280000004,11016.273920000003,113623.69536000001,1896.5375999999999,6709.2479999999996,5649126277120,5373741137920,275385139200,17314086912,4406509568.000001,45449478144,758615040,2683699200,21318386548725.84,75.579023359999994,3.138953216,3765752384635.4468,28.27373184,1.495694592,37526350924963.07,155.90674240000001,7.0663389439999991,,,,84577457423.849991,2.3640390400000002,0.105599872,,,,,,,41709780556846.211,187.72543552000002,8.7166795520000022,6225947313623.0977,338.28084000000001,16.422400882799998,,,,47935727870469.305,526.00627551999992,,526.00627551999992,47893364980806.977,526.00627551999992,42362889662.320343,526.00627551999992,164190951503.20291,526.00627551999992,3468274412.5190349,526.00627551999992,430977604817.13654,526.00627551999992,132736485.66982082,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,10385538615869440,,40623188213760,0,,,0,,17232990044160,391658864640,,,35734127902720,,139586437120,0,,,276203307008,,1762394112,0,,,93802085744640,,366414397440,0,,,0,,47472443392,1078919168,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,512,32,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_84,1787938815017591340,12374254.592,2597113.0367999999,111765.09440000002,9089895.628800001,575142.91200000001,11799111.68,575142.91200000001,32463.912960000001,1397.0636800000002,113623.69536000001,480.03840000000002,6709.2479999999996,4949701836800,4719644672000,230057164800,12985565184,558825472,45449478144,192015360,2683699200,19817481711562.539,75.579023359999994,3.138953216,3482327849618.041,28.27373184,1.495694592,34844101517755.172,155.90674240000001,7.0663389439999991,,,,76144538113.632217,2.3640390400000002,0.105599872,,,,,,,38712222057230.023,187.72543552000002,8.7166795520000022,5701807667744.8252,338.28084000000001,16.422400882799998,,,,44414029724974.852,526.00627551999992,,526.00627551999992,44379597967319.062,526.00627551999992,34431757655.779045,526.00627551999992,123143213627.40218,526.00627551999992,593924619.72063017,526.00627551999992,430977604817.13654,526.00627551999992,33597335.588054627,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,9654352645980160,,37728751452160,0,,,0,,14396466135040,327192412160,,,26800595927040,,104689827840,0,,,69910659072,,478543872,0,,,93802085744640,,366414397440,0,,,0,,12015894528,273088512,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,512,32,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_85,1787938815143592502,13351619.174400002,3462817.3824000005,223425.33120000002,9089895.628800001,575142.91200000001,12776476.262400001,575142.91200000001,43285.217280000004,2792.81664,113623.69536000001,480.03840000000002,6709.2479999999996,5340647669760,5110590504960,230057164800,17314086912,1117126656,45449478144,192015360,2683699200,21284510008867.699,75.579023359999994,3.138953216,3742841939198.709,28.27373184,1.495694592,37429521301762.094,155.90674240000001,7.0663389439999991,,,,80185100366.247742,2.3640390400000002,0.105599872,,,,,,,41585118810215.609,187.72543552000002,8.7166795520000022,6135195633853.6211,338.28084000000001,16.422400882799998,,,,47720314444069.227,526.00627551999992,,526.00627551999992,47685882686413.445,526.00627551999992,34431757655.779045,526.00627551999992,164190951503.20291,526.00627551999992,874745732.59986854,526.00627551999992,430977604817.13654,526.00627551999992,33597335.588054627,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,10369035204034560,,40520480194560,0,,,0,,14396466135040,327192412160,,,35734127902720,,139586437120,0,,,69910659072,,478543872,0,,,93802085744640,,366414397440,0,,,0,,12015894528,273088512,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,512,16,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_86,1787938815252593507,11985338.265600001,2587046.7072000001,55882.547200000008,9054663.4752000012,287571.45600000001,11697766.809600001,287571.45600000001,32338.083840000003,698.5318400000001,113183.29344000001,240.01920000000001,3354.6239999999998,4794135306240,4679106723840,115028582400,12935233536,279412736,45273317376,96007680,1341849600,9908740855781.2695,75.579023359999994,3.138953216,1841908031222.9536,28.27373184,1.495694592,17644010114885.703,155.90674240000001,7.0663389439999991,,,,38072269056.816109,2.3640390400000002,0.105599872,,,,,,,19678814491037.059,187.72543552000002,8.7166795520000022,3558429947616.7559,338.28084000000001,16.422400882799998,,,,23237244438653.816,526.00627551999992,,526.00627551999992,23220028559825.922,526.00627551999992,17215878827.889523,526.00627551999992,64433353111.969879,526.00627551999992,296962298.17261904,526.00627551999992,225504914452.509,526.00627551999992,16798667.794027314,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,4827176322990080,,18864375726080,0,,,0,,7198233067520,163596206080,,,13400297963520,,52344913920,0,,,34955329536,,239271936,0,,,46901042872320,,183207198720,0,,,0,,6007947264,136544256,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,512,16,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_87,1787938815205593074,12903517.286400001,3449395.6096000001,111712.66560000001,9054663.4752000012,287571.45600000001,12615945.830400001,287571.45600000001,43117.445120000004,1396.40832,113183.29344000001,240.01920000000001,3354.6239999999998,5161406914560,5046378332160,115028582400,17246978048,558563328,45273317376,96007680,1341849600,10642255004433.85,75.579023359999994,3.138953216,1979627595846.2996,28.27373184,1.495694592,18953161426196.891,155.90674240000001,7.0663389439999991,,,,40092550183.123871,2.3640390400000002,0.105599872,,,,,,,21139166806670.594,187.72543552000002,8.7166795520000022,3827533226150.9204,338.28084000000001,16.422400882799998,,,,24966700032821.516,526.00627551999992,,526.00627551999992,24949484153993.625,526.00627551999992,17215878827.889523,526.00627551999992,85911137482.626495,526.00627551999992,437372854.61223823,526.00627551999992,225504914452.509,526.00627551999992,16798667.794027314,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,5184517602017280,,20260240097280,0,,,0,,7198233067520,163596206080,,,17867063951360,,69793218560,0,,,34955329536,,239271936,0,,,46901042872320,,183207198720,0,,,0,,6007947264,136544256,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,128,16,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_88,1787938815084591958,11914728.345600002,2587046.7072000001,2994.9952000000008,9054663.4752000012,269849.08799999999,11644879.257600002,269849.08799999999,32338.083840000003,37.437440000000009,113183.29344000001,18.489599999999999,3354.6239999999998,4765891338240,4657951703040,107939635200,12935233536,14974976.000000002,45273317376,7395840,1341849600,9903442825027.5938,75.579023359999994,3.138953216,1839628260237.2854,28.27373184,1.495694592,17631758802114.641,155.90674240000001,7.0663389439999991,,,,37384042264.929298,2.3640390400000002,0.105599872,,,,,,,19663512398757.91,187.72543552000002,8.7166795520000022,3550326617593.9873,338.28084000000001,16.422400882799998,,,,23213839016351.898,526.00627551999992,,526.00627551999992,23197863505680.203,526.00627551999992,15975510671.694101,526.00627551999992,64433353111.969879,526.00627551999992,19899121.351177011,526.00627551999992,225504914452.509,526.00627551999992,1294065.8415845376,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,4824595316080640,,18847417630720,0,,,0,,6754622504960,153514147840,,,13400297963520,,52344913920,0,,,2692743168,,27295744,0,,,46901042872320,,183207198720,0,,,0,,462815232,10518528,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,128,16,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_89,1787938815092592032,12780019.8144,3449395.6096000001,5937.5616000000009,9054663.4752000012,269849.08799999999,12510170.726400001,269849.08799999999,43117.445120000004,74.219520000000017,113183.29344000001,18.489599999999999,3354.6239999999998,5112007925760,5004068290560,107939635200,17246978048,29687808.000000004,45273317376,7395840,1341849600,10636956973680.172,75.579023359999994,3.138953216,1975965455006.3105,28.27373184,1.495694592,18937864476975.703,155.90674240000001,7.0663389439999991,,,,39404323391.237053,2.3640390400000002,0.105599872,,,,,,,21119436708087,187.72543552000002,8.7166795520000022,3813227105153.5649,338.28084000000001,16.422400882799998,,,,24932663813240.562,526.00627551999992,,526.00627551999992,24916688302568.875,526.00627551999992,15975510671.694101,526.00627551999992,85911137482.626495,526.00627551999992,27424711.802821018,526.00627551999992,225504914452.509,526.00627551999992,1294065.8415845376,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,5181936595107840,,20243282001920,0,,,0,,6754622504960,153514147840,,,17867063951360,,69793218560,0,,,2692743168,,27295744,0,,,46901042872320,,183207198720,0,,,0,,462815232,10518528,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,1024,4,8,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_9,1787938807783524636,11062752.947200002,1934622.72,13781.811200000004,9028239.3600000013,86057.856,10976695.091200002,86057.856,24182.784,172.27264000000005,112852.99200000001,237.06719999999999,838.65599999999995,4425101178880,4390678036480,34423142400,9673113600,68909056.000000015,45141196800,94826880,335462400,2343885878555.2271,75.579023359999994,3.138953216,578352224784.00671,28.27373184,1.495694592,4487925371451.835,155.90674240000001,7.0663389439999991,,,,9688309185.2216053,2.3640390400000002,0.105599872,,,,,,,5112589122273.4893,187.72543552000002,8.7166795520000022,1844189467185.9531,338.28084000000001,16.422400882799998,,,,6956778589459.4434,526.00627551999992,,526.00627551999992,6951483228251.6523,526.00627551999992,5295361207.7900429,526.00627551999992,15300718294.046736,526.00627551999992,188626538.93024629,526.00627551999992,71400396679.038376,526.00627551999992,16592060.708727602,526.00627551999992,49599954.388647929,526.00627551999992,25.139080434800004,25.139080434800004,,1141855517409280,,4467207864320,0,,,0,,2154123755520,48957358080,,,2512555868160,,9814671360,0,,,34525413376,,220299264,0,,,11725260718080,,45801799680,0,,,0,,5934055424,134864896,,,0,,20992491520,477102080,,
simd,llama_2_70b,single_node,mac,64x64,128,32,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_90,1787938815241593406,12233034.752,2597113.0367999999,5989.9904000000015,9089895.628800001,539698.17599999998,11693336.576000001,539698.17599999998,32463.912960000001,74.874880000000019,113623.69536000001,36.979199999999999,6709.2479999999996,4893213900800,4677334630400,215879270400,12985565184,29949952.000000004,45449478144,14791680,2683699200,19806885650055.188,75.579023359999994,3.138953216,3477768307062.9038,28.27373184,1.495694592,34819598890926.812,155.90674240000001,7.0663389439999991,,,,74768084529.858597,2.3640390400000002,0.105599872,,,,,,,38681617870801.695,187.72543552000002,8.7166795520000022,5685601007699.2881,338.28084000000001,16.422400882799998,,,,44367218878500.984,526.00627551999992,,526.00627551999992,44335267857157.594,526.00627551999992,31951021343.388203,526.00627551999992,123143213627.40218,526.00627551999992,39798242.702354021,526.00627551999992,430977604817.13654,526.00627551999992,2588131.6831690753,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,9649190632161280,,37694835261440,0,,,0,,13509245009920,307028295680,,,26800595927040,,104689827840,0,,,5385486336,,54591488,0,,,93802085744640,,366414397440,0,,,0,,925630464,21037056,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,128,32,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_91,1787938815219593203,13104624.2304,3462817.3824000005,11875.123200000002,9089895.628800001,539698.17599999998,12564926.054400001,539698.17599999998,43285.217280000004,148.43904000000003,113623.69536000001,36.979199999999999,6709.2479999999996,5241849692160,5025970421760,215879270400,17314086912,59375616.000000007,45449478144,14791680,2683699200,21273913947360.344,75.579023359999994,3.138953216,3735517656934.9297,28.27373184,1.495694592,37398927402033.492,155.90674240000001,7.0663389439999991,,,,78808646782.474106,2.3640390400000002,0.105599872,,,,,,,41545658611178.398,187.72543552000002,8.7166795520000022,6106583391858.9102,338.28084000000001,16.422400882799998,,,,47652242003037.305,526.00627551999992,,526.00627551999992,47620290981693.93,526.00627551999992,31951021343.388203,526.00627551999992,164190951503.20291,526.00627551999992,54849423.605642036,526.00627551999992,430977604817.13654,526.00627551999992,2588131.6831690753,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,10363873190215680,,40486564003840,0,,,0,,13509245009920,307028295680,,,35734127902720,,139586437120,0,,,5385486336,,54591488,0,,,93802085744640,,366414397440,0,,,0,,925630464,21037056,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,256,32,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_92,1787938815273593701,12261967.667199999,2597113.0367999999,27826.585600000002,9089895.628800001,546794.49599999993,11715173.1712,546794.49599999993,32463.912960000001,347.83232000000004,113623.69536000001,125.6832,6709.2479999999996,4904787066880,4686069268480,218717798400,12985565184,139132928,45449478144,50273280,2683699200,19809007066425.613,75.579023359999994,3.138953216,3478683813659.6968,28.27373184,1.495694592,34824500858010.039,155.90674240000001,7.0663389439999991,,,,75043561808.986496,2.3640390400000002,0.105599872,,,,,,,38687743968891.625,187.72543552000002,8.7166795520000022,5688883070404.4199,338.28084000000001,16.422400882799998,,,,44376627039296.047,526.00627551999992,,526.00627551999992,44344179354676.391,526.00627551999992,32447684619.659897,526.00627551999992,123143213627.40218,526.00627551999992,151191961.68719643,526.00627551999992,430977604817.13654,526.00627551999992,8796422.6365652997,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,9650224108666880,,37701556633600,0,,,0,,13686873784320,311065313280,,,26800595927040,,104689827840,0,,,18303942656,,138608640,0,,,93802085744640,,366414397440,0,,,0,,3145990144,71499776,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,256,32,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_93,1787938815290593858,13155393.740800001,3462817.3824000005,55548.313600000001,9089895.628800001,546794.49599999993,12608599.244800001,546794.49599999993,43285.217280000004,694.35392000000002,113623.69536000001,125.6832,6709.2479999999996,5262157496320,5043439697920,218717798400,17314086912,277741568,45449478144,50273280,2683699200,21276035363730.77,75.579023359999994,3.138953216,3736983606355.0991,28.27373184,1.495694592,37405042104421.477,155.90674240000001,7.0663389439999991,,,,79084124061.602005,2.3640390400000002,0.105599872,,,,,,,41553547887396.477,187.72543552000002,8.7166795520000022,6112362858063.3574,338.28084000000001,16.422400882799998,,,,47665910745459.828,526.00627551999992,,526.00627551999992,47633463060840.164,526.00627551999992,32447684619.659897,526.00627551999992,164190951503.20291,526.00627551999992,219500412.9337745,526.00627551999992,430977604817.13654,526.00627551999992,8796422.6365652997,526.00627551999992,396799635.10918343,526.00627551999992,25.139080434800004,25.139080434800004,,10364906666721280,,40493285376000,0,,,0,,13686873784320,311065313280,,,35734127902720,,139586437120,0,,,18303942656,,138608640,0,,,93802085744640,,366414397440,0,,,0,,3145990144,71499776,,,0,,167939932160,3816816640,,
simd,llama_2_70b,single_node,mac,64x64,256,16,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_94,1787938815338594300,11929194.803200001,2587046.7072000001,13913.292800000001,9054663.4752000012,273397.24799999996,11655797.555200001,273397.24799999996,32338.083840000003,173.91616000000002,113183.29344000001,62.8416,3354.6239999999998,4771677921280,4662319022080,109358899200,12935233536,69566464,45273317376,25136640,1341849600,9904503533212.8066,75.579023359999994,3.138953216,1840086013389.7317,28.27373184,1.495694592,17634209785334.695,155.90674240000001,7.0663389439999991,,,,37521780904.493248,2.3640390400000002,0.105599872,,,,,,,19666575447335.367,187.72543552000002,8.7166795520000022,3551967648946.5532,338.28084000000001,16.422400882799998,,,,23218543096281.922,526.00627551999992,,526.00627551999992,23202319253972.094,526.00627551999992,16223842309.829948,526.00627551999992,64433353111.969879,526.00627551999992,75595974.999750197,526.00627551999992,225504914452.509,526.00627551999992,4398211.3182826499,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,4825112054333440,,18850778316800,0,,,0,,6843436892160,155532656640,,,13400297963520,,52344913920,0,,,9151971328,,69304320,0,,,46901042872320,,183207198720,0,,,0,,1572995072,35749888,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,256,16,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_95,1787938815338594300,12805404.569600001,3449395.6096000001,27774.156800000001,9054663.4752000012,273397.24799999996,12532007.321600001,273397.24799999996,43117.445120000004,347.17696000000001,113183.29344000001,62.8416,3354.6239999999998,5122161827840,5012802928640,109358899200,17246978048,138870784,45273317376,25136640,1341849600,10638017681865.385,75.579023359999994,3.138953216,1976698429570.4448,28.27373184,1.495694592,18940921827848.133,155.90674240000001,7.0663389439999991,,,,39542062030.801003,2.3640390400000002,0.105599872,,,,,,,21123381345728.527,187.72543552000002,8.7166795520000022,3816116838255.7886,338.28084000000001,16.422400882799998,,,,24939498183984.312,526.00627551999992,,526.00627551999992,24923274341674.48,526.00627551999992,16223842309.829948,526.00627551999992,85911137482.626495,526.00627551999992,109750200.62303925,526.00627551999992,225504914452.509,526.00627551999992,4398211.3182826499,526.00627551999992,198399817.55459172,526.00627551999992,25.139080434800004,25.139080434800004,,5182453333360640,,20246642688000,0,,,0,,6843436892160,155532656640,,,17867063951360,,69793218560,0,,,9151971328,,69304320,0,,,46901042872320,,183207198720,0,,,0,,1572995072,35749888,,,0,,83969966080,1908408320,,
simd,llama_2_70b,single_node,mac,64x64,4096,8,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_96,1787938818096619730,14088622.643200004,2582013.5424000002,1731012.1984000027,9037047.3984000012,738457.34399999992,13350165.299200004,738457.34399999992,32275.169280000002,21637.652480000033,112963.09248000002,7553.4047999999993,1677.3119999999999,5635449057280.001,5340066119680.001,295382937600,12910067712,8655060992.0000153,45185236992,3021361920,670924800,5132145119732.4189,75.579023359999994,3.138953216,1095668227819.8378,28.27373184,1.495694592,9450517354698.666,155.90674240000001,7.0663389439999991,,,,42055590517.38752,2.3640390400000002,0.105599872,,,,,,,10668430940531.709,187.72543552000002,8.7166795520000022,2754512799104.4546,338.28084000000001,16.422400882799998,,,,13422943739636.164,526.00627551999992,,526.00627551999992,13372715417670.65,526.00627551999992,50228321965.513046,526.00627551999992,35078422854.253723,526.00627551999992,9304375657.2898083,526.00627551999992,122768569270.19525,526.00627551999992,528654115.79161716,526.00627551999992,99199908.777295858,526.00627551999992,25.139080434800004,25.139080434800004,,2500193492664320,,9950155571200,0,,,0,,18484407828480,420100177920,,,6700148981760,,26172456960,0,,,1100044304384,,6594232320,0,,,23450521436160,,91603599360,0,,,0,,189070114816,4297048064,,,0,,41984983040,954204160,,
simd,llama_2_70b,single_node,mac,64x64,4096,8,64,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_97,1787938818267621307,16680279.80800001,3442684.7231999999,3461998.1824000063,9037047.3984000012,738457.34399999992,15941822.464000009,738457.34399999992,43033.55904,43274.977280000079,112963.09248000002,7553.4047999999993,1677.3119999999999,6672111923200.002,6376728985600.002,295382937600,17213423616,17309990912.000031,45185236992,3021361920,670924800,5498902194058.707,75.579023359999994,3.138953216,1216470158866.0588,28.27373184,1.495694592,10219531921901.383,155.90674240000001,7.0663389439999991,,,,43065731080.541397,2.3640390400000002,0.105599872,,,,,,,11564988158630.152,187.72543552000002,8.7166795520000022,3148120359218.7949,338.28084000000001,16.422400882799998,,,,14713108517848.947,526.00627551999992,,526.00627551999992,14662880195883.438,526.00627551999992,50228321965.513046,526.00627551999992,46771230472.338295,526.00627551999992,13738627766.864994,526.00627551999992,122768569270.19525,526.00627551999992,528654115.79161716,526.00627551999992,99199908.777295858,526.00627551999992,25.139080434800004,25.139080434800004,,2678864132177920,,10648087756800,0,,,0,,18484407828480,420100177920,,,8933531975680,,34896609280,0,,,1100044304384,,6594232320,0,,,23450521436160,,91603599360,0,,,0,,189070114816,4297048064,,,0,,41984983040,954204160,,
simd,llama_2_70b,single_node,mac,64x64,2048,8,32,/home/da109073/research/archx/zoo/llm/designs/simd/description/runs/llama_2_70b/arch_4/event_1/config_98,1787938817400613313,12340258.150400002,2582013.5424000002,435706.26560000004,9037047.3984000012,285398.78399999999,12054859.366400002,285398.78399999999,32275.169280000002,5446.3283200000005,112963.09248000002,1890.1728000000001,1677.3119999999999,4936103260160,4821943746560,114159513600,12910067712,2178531328,45185236992,756069120,670924800,4996705082368.5332,75.579023359999994,3.138953216,1039407371250.4095,28.27373184,1.495694592,9140955527953.1387,155.90674240000001,7.0663389439999991,,,,24520806769.920536,2.3640390400000002,0.105599872,,,,,,,10282957222885.48,187.72543552000002,8.7166795520000022,2550635107735.3926,338.28084000000001,16.422400882799998,,,,12833592330620.875,526.00627551999992,,526.00627551999992,12815073056267.719,526.00627551999992,18519274353.153736,526.00627551999992,35078422854.253723,526.00627551999992,2333846139.753129,526.00627551999992,122768569270.19525,526.00627551999992,132291020.63712582,526.00627551999992,99199908.777295858,526.00627551999992,25.139080434800004,25.139080434800004,,2434212057579520,,9557537259520,0,,,0,,7143848673280,162360197120,,,6700148981760,,26172456960,0,,,275276365824,,1686503424,0,,,23450521436160,,91603599360,0,,,0,,47313125376,1075298304,,,0,,41984983040,954204160,,
